nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E2,E2,N2,co,6,ridge,mase,1.560852251895636,2.8705556764078093,4.330066289386209,2.7692140374905727,302,0,102982
E2,E2,N2,co,6,ridge,r2,-1.8615833274231344,-0.4488101695644257,-0.0199828491716427,1.841600478251492,302,0,102982
E2,E1,N2,co,6,ridge,mae,0.4636361993356253,0.6757131032450094,5.480579686770026,5.016943487434401,735,0,250635
E2,E1,N2,co,6,ridge,rmse,0.530475283083677,1.2181480397662727,14.481680924711076,13.951205641627398,735,0,250635
E2,E1,N2,co,6,ridge,smape,22.444908784139862,29.77612935505239,45.98205910920545,23.53715032506559,735,0,250635
E2,E1,N2,co,6,ridge,mase,1.9129844365825264,2.765629486290376,5.158721098070597,3.2457366614880705,735,0,250635
E2,E1,N2,co,6,ridge,r2,-3.4472553326090978,-0.4590340439048799,0.1594696989304285,3.606725031539528,730,5,250635
E2,E3,N2,co,6,ridge,mae,5.521052491869145,5.889273849698768,6.347104647533823,0.8260521556646783,497,1,169204
E2,E3,N2,co,6,ridge,rmse,7.38768721003407,7.898355082810561,8.993857125730779,1.606169915696709,497,1,169204
E2,E3,N2,co,6,ridge,smape,12.850411500177156,14.658650404172374,16.894225135896516,4.04381363571936,497,1,169204
E2,E3,N2,co,6,ridge,mase,1.2572136208303228,1.3577124522802857,1.4743535411670818,0.217139920336759,497,1,169204
E2,E3,N2,co,6,ridge,r2,0.3394045168284423,0.4152974809913431,0.5919160094425621,0.2525114926141197,497,1,169204
E2,E2,N2,co,6,rf,mae,0.2525440253454106,0.6478299772019998,3.3196880889730043,3.0671440636275937,302,0,102982
E2,E2,N2,co,6,rf,rmse,0.4519422330545144,1.5403065798044728,8.592177956284704,8.14023572323019,302,0,102982
E2,E2,N2,co,6,rf,smape,9.662411946983111,19.36705331416083,41.11784402997105,31.45543208298794,302,0,102982
E2,E2,N2,co,6,rf,mase,1.2327745755765709,1.7177836061785905,4.047885971172066,2.8151113955954954,302,0,102982
E2,E2,N2,co,6,rf,r2,-1.2288286335380696,-0.7318601448251688,-0.0053456341923967,1.2234829993456728,302,0,102982
E2,E1,N2,co,6,rf,mae,0.2240323919068015,0.6558489647554623,5.60177569261622,5.377743300709419,735,0,250635
E2,E1,N2,co,6,rf,rmse,0.4211797119359041,1.432037721734746,15.03746590454265,14.616286192606744,735,0,250635
E2,E1,N2,co,6,rf,smape,10.194193182340172,18.46181083046971,46.512759606415614,36.31856642407544,735,0,250635
E2,E1,N2,co,6,rf,mase,1.3723107124889986,1.8513106709651463,3.107423893873527,1.7351131813845284,735,0,250635
E2,E1,N2,co,6,rf,r2,-1.1037929583496504,-0.551516520674448,0.1611625260274115,1.264955484377062,730,5,250635
E2,E3,N2,co,6,rf,mae,6.005295125789643,6.388378373783254,6.857681847813867,0.8523867220242236,497,1,169204
E2,E3,N2,co,6,rf,rmse,7.92400932823344,8.450723753883695,9.288628687379433,1.3646193591459923,497,1,169204
E2,E3,N2,co,6,rf,smape,13.821872457975202,15.790338708182178,18.29808725708118,4.476214799105977,497,1,169204
E2,E3,N2,co,6,rf,mase,1.366997600595994,1.4681998197646529,1.5729727867091874,0.2059751861131933,497,1,169204
E2,E3,N2,co,6,rf,r2,0.2393846120260365,0.3271038005960381,0.5679849544141248,0.3286003423880882,497,1,169204
E2,E2,N2,co,6,xgb,mae,0.2881056890660923,0.6702019379089222,3.5935321869476,3.305426497881508,302,0,102982
E2,E2,N2,co,6,xgb,rmse,0.4669335986818105,1.4756725303917837,8.577817051043958,8.110883452362147,302,0,102982
E2,E2,N2,co,6,xgb,smape,12.255255796734453,22.896301037642225,48.25939365886563,36.00413786213118,302,0,102982
E2,E2,N2,co,6,xgb,mase,1.3078159270911,2.1035010221827384,4.068382947459362,2.760567020368262,302,0,102982
E2,E2,N2,co,6,xgb,r2,-1.794405699103943,-0.4031624443459041,0.0131755500152425,1.8075812491191856,302,0,102982
E2,E1,N2,co,6,xgb,mae,0.2866602695414242,0.7693360016749988,5.629372404372597,5.342712134831173,735,0,250635
E2,E1,N2,co,6,xgb,rmse,0.5008290045387387,1.526037001755001,14.509598870116264,14.008769865577523,735,0,250635
E2,E1,N2,co,6,xgb,smape,13.010121570608437,23.8648735716672,54.37721200171616,41.36709043110773,735,0,250635
E2,E1,N2,co,6,xgb,mase,1.540380461396433,2.372401267729388,3.520303615691274,1.9799231542948408,735,0,250635
E2,E1,N2,co,6,xgb,r2,-2.079888572573041,-0.3684548807388691,0.1428846691436898,2.2227732417167307,730,5,250635
E2,E3,N2,co,6,xgb,mae,5.653990681590828,6.012519272006201,6.4908273426712,0.8368366610803726,497,1,169204
E2,E3,N2,co,6,xgb,rmse,7.564844576755823,8.056529855874121,9.102234550337776,1.5373899735819512,497,1,169204
E2,E3,N2,co,6,xgb,smape,13.139590420996091,15.022278496348257,17.58651558978412,4.446925168788029,497,1,169204
E2,E3,N2,co,6,xgb,mase,1.2857638287594215,1.3867516342759854,1.489897281144717,0.2041334523852953,497,1,169204
E2,E3,N2,co,6,xgb,r2,0.3118001978633034,0.384456694344538,0.5833109903044156,0.2715107924411122,497,1,169204
E2,E2,N2,co,6,svr,mae,0.139996567698385,0.3956981986152179,3.1042750995852044,2.9642785318868192,302,0,102982
E2,E2,N2,co,6,svr,rmse,0.2710833921353155,1.038386388725122,9.11644787806178,8.845364485926465,302,0,102982
E2,E2,N2,co,6,svr,smape,5.687068373263839,13.256233259787518,32.59016947373797,26.90310110047413,302,0,102982
E2,E2,N2,co,6,svr,mase,0.7729704666763738,1.180543862211573,2.3816501098856446,1.6086796432092707,302,0,102982
E2,E2,N2,co,6,svr,r2,-0.1610536730802028,-0.0369471570946478,0.2414000924618559,0.4024537655420587,302,0,102982
E2,E1,N2,co,6,svr,mae,0.1080276583100317,0.3827044999935264,5.123681723544877,5.015654065234845,735,0,250635
E2,E1,N2,co,6,svr,rmse,0.2302763011141503,1.0578037054180345,15.126870921204798,14.896594620090648,735,0,250635
E2,E1,N2,co,6,svr,smape,5.579138080241517,12.18630933000276,32.17200504754832,26.5928669673068,735,0,250635
E2,E1,N2,co,6,svr,mase,0.8208054938908691,1.2156004162864953,2.234064994751073,1.413259500860204,735,0,250635
E2,E1,N2,co,6,svr,r2,-0.1351682662786323,0.0497093539537526,0.3997838181613082,0.5349520844399407,730,5,250635
E2,E3,N2,co,6,svr,mae,5.495653693032571,5.8997319735756015,6.333877361826735,0.8382236687941642,497,1,169204
E2,E3,N2,co,6,svr,rmse,7.488560270792317,8.057265105236718,9.059529057414752,1.5709687866224344,497,1,169204
E2,E3,N2,co,6,svr,smape,12.707088078074763,14.67994328082134,17.12031132909822,4.413223251023457,497,1,169204
E2,E3,N2,co,6,svr,mase,1.2577597194979924,1.3503853034366335,1.4436086783584337,0.1858489588604412,497,1,169204
E2,E3,N2,co,6,svr,r2,0.3190530622309264,0.3955870369512778,0.6090185488279375,0.289965486597011,497,1,169204
E2,E2,N2,co,12,lr,mae,0.5869859971050486,0.764326830002553,3.9445676987159977,3.357581701610949,302,0,101170
E2,E2,N2,co,12,lr,rmse,0.6820348586652191,1.3101636812767623,9.118703718821005,8.436668860155784,302,0,101170
E2,E2,N2,co,12,lr,smape,26.01537947214912,33.9869474021082,54.75517938982453,28.739799917675416,302,0,101170
E2,E2,N2,co,12,lr,mase,2.005570919381244,3.654208896391404,6.425151677015448,4.419580757634204,302,0,101170
E2,E2,N2,co,12,lr,r2,-4.647781471821254,-0.6114472923445544,-0.233976324742354,4.4138051470789,302,0,101170
E2,E1,N2,co,12,lr,mae,0.7962636380337023,0.9573378164703572,7.353651108826522,6.55738747079282,735,0,246225
E2,E1,N2,co,12,lr,rmse,0.869147318787246,1.3827754984159752,16.8716950223885,16.002547703601255,735,0,246225
E2,E1,N2,co,12,lr,smape,33.68072834494219,43.71606580802302,60.167506868581526,26.486778523639337,735,0,246225
E2,E1,N2,co,12,lr,mase,2.589262390640606,4.058894173348516,8.187927224862536,5.59866483422193,735,0,246225
E2,E1,N2,co,12,lr,r2,-10.323354368285766,-0.7708132878351266,-0.0294069933521439,10.293947374933625,730,5,246225
E2,E3,N2,co,12,lr,mae,6.183791055171906,6.672606521544847,7.691220298358212,1.507429243186306,497,1,166198
E2,E3,N2,co,12,lr,rmse,8.326413781771265,8.908937666889166,11.107766682305725,2.7813529005344595,497,1,166198
E2,E3,N2,co,12,lr,smape,14.477456057665936,16.622984757462074,19.88880884962885,5.411352791962916,497,1,166198
E2,E3,N2,co,12,lr,mase,1.4256446497194215,1.5484268576367024,1.81563652820892,0.3899918784894982,497,1,166198
E2,E3,N2,co,12,lr,r2,0.1571632088187325,0.2492590633745158,0.362033703003167,0.2048704941844344,497,1,166198
E2,E2,N2,co,12,ridge,mae,0.5869858321968294,0.7643266285034351,3.944567483233088,3.357581651036258,302,0,101170
E2,E2,N2,co,12,ridge,rmse,0.6820347440033212,1.310163562422463,9.11870367991552,8.436668935912198,302,0,101170
E2,E2,N2,co,12,ridge,smape,26.015375715428814,33.98693864297076,54.755161440015286,28.739785724586472,302,0,101170
E2,E2,N2,co,12,ridge,mase,2.00557071075203,3.654208351095392,6.425149847261734,4.419579136509704,302,0,101170
E2,E2,N2,co,12,ridge,r2,-4.647779571101071,-0.6114472246742308,-0.2339763551355039,4.413803215965567,302,0,101170
E2,E1,N2,co,12,ridge,mae,0.7962634307273939,0.95733758810626,7.353651066179522,6.557387635452128,735,0,246225
E2,E1,N2,co,12,ridge,rmse,0.8691471197102649,1.3827753095493012,16.871695562673274,16.002548442963008,735,0,246225
E2,E1,N2,co,12,ridge,smape,33.68072284861796,43.71605652071299,60.16750251968196,26.486779671064,735,0,246225
E2,E1,N2,co,12,ridge,mase,2.5892621061635777,4.058893192591826,8.187926150049613,5.598664043886036,735,0,246225
E2,E1,N2,co,12,ridge,r2,-10.3233495177032,-0.7708128583325441,-0.0294069817835224,10.293942535919678,730,5,246225
E2,E3,N2,co,12,ridge,mae,6.183790806455271,6.672606362596674,7.6912201861619796,1.5074293797067089,497,1,166198
E2,E3,N2,co,12,ridge,rmse,8.326413238657205,8.908937289769339,11.10776606491185,2.781352826254645,497,1,166198
E2,E3,N2,co,12,ridge,smape,14.477455257272911,16.62298397794391,19.888808284625227,5.411353027352316,497,1,166198
E2,E3,N2,co,12,ridge,mase,1.4256446021523823,1.5484268290680456,1.8156364286125224,0.3899918264601401,497,1,166198
E2,E3,N2,co,12,ridge,r2,0.1571632610661779,0.2492591080088751,0.362033747614519,0.204870486548341,497,1,166198
E2,E2,N2,co,12,rf,mae,0.2946061846459176,0.7166770538140992,3.99603814555788,3.7014319609119615,302,0,101170
E2,E2,N2,co,12,rf,rmse,0.5013442755186398,1.690676742027847,9.401417829403456,8.900073553884814,302,0,101170
E2,E2,N2,co,12,rf,smape,12.159150290411056,22.12924189907292,50.73891082687366,38.57976053646261,302,0,101170
E2,E2,N2,co,12,rf,mase,1.3487863453357494,2.2095343111991945,4.507184391389622,3.1583980460538723,302,0,101170
E2,E2,N2,co,12,rf,r2,-1.3484029046687869,-0.7164326759470047,-0.2232557760858381,1.1251471285829484,302,0,101170
E2,E1,N2,co,12,rf,mae,0.2862078867744146,0.9130146830215436,7.337830528034209,7.051622641259794,735,0,246225
E2,E1,N2,co,12,rf,rmse,0.5263612697789648,2.136058451855333,17.382586977169005,16.856225707390042,735,0,246225
E2,E1,N2,co,12,rf,smape,13.014539276611348,22.3559840498694,60.94041123486582,47.92587195825448,735,0,246225
E2,E1,N2,co,12,rf,mase,1.6494908690162584,2.5091158291384,4.28151597231796,2.632025103301702,735,0,246225
E2,E1,N2,co,12,rf,r2,-1.630560284717156,-0.6647957019043934,-0.0102777140907295,1.6202825706264266,730,5,246225
E2,E3,N2,co,12,rf,mae,6.459739920520514,6.981131647157196,7.846062535815852,1.386322615295338,497,1,166198
E2,E3,N2,co,12,rf,rmse,8.63467836263464,9.233955284694924,11.390246526312271,2.755568163677632,497,1,166198
E2,E3,N2,co,12,rf,smape,15.175157371099344,17.17869440250753,20.388655580376383,5.213498209277038,497,1,166198
E2,E3,N2,co,12,rf,mase,1.4878641125423788,1.6149373915088203,1.842103547427346,0.3542394348849671,497,1,166198
E2,E3,N2,co,12,rf,r2,0.0926586078667353,0.2006960354880169,0.3393166522011674,0.2466580443344321,497,1,166198
E2,E2,N2,co,12,xgb,mae,0.3600787906461704,0.9188471677280622,4.100230937171105,3.740152146524935,302,0,101170
E2,E2,N2,co,12,xgb,rmse,0.6059734388749578,1.8582445640635528,9.241121303069823,8.635147864194867,302,0,101170
E2,E2,N2,co,12,xgb,smape,16.397767795403567,26.674239350922026,59.13209947085184,42.734331675448274,302,0,101170
E2,E2,N2,co,12,xgb,mase,1.4535056106751625,3.004752323989308,5.057009757454292,3.60350414677913,302,0,101170
E2,E2,N2,co,12,xgb,r2,-3.55107438492934,-0.7451405894802974,-0.1496585903442687,3.401415794585071,302,0,101170
E2,E1,N2,co,12,xgb,mae,0.3690278431328967,1.106255669001842,7.369255279969721,7.000227436836824,735,0,246225
E2,E1,N2,co,12,xgb,rmse,0.6458281656268665,2.190639379401278,17.461018250998585,16.815190085371718,735,0,246225
E2,E1,N2,co,12,xgb,smape,17.004311404051876,30.587582571759192,65.52723205899107,48.5229206549392,735,0,246225
