nguon,dich,mode,h,model,n_chuoi,L_p50,hieu_p50,p,p_holm,co_y_nghia,ket_luan
E3,E1,N0,12,xgb,735,2.5155020126877594,1.5900716010907399,5.701050978495775e-121,7.981471369894085e-120,True,transfer tệ hơn đường chéo
E3,E1,N1,1,lr,735,1.0840253734411767,0.01148854853786302,5.132439198441611e-12,1.0264878396883223e-11,True,transfer tệ hơn đường chéo
E3,E1,N1,1,rf,735,1.0964594732925466,0.01718584702464579,8.17182380560959e-59,3.268729522243836e-58,True,transfer tệ hơn đường chéo
E3,E1,N1,1,ridge,735,1.084643901336738,0.011573288559939193,3.051634234234933e-12,9.1549027027048e-12,True,transfer tệ hơn đường chéo
E3,E1,N1,1,svr,735,1.227967563353402,0.07458171672655034,2.7680143478850642e-95,2.491212913096558e-94,True,transfer tệ hơn đường chéo
E3,E1,N1,1,xgb,735,1.1648030806979923,0.03643622914968814,1.1205925522916836e-92,8.964740418333469e-92,True,transfer tệ hơn đường chéo
E3,E1,N1,6,lr,735,1.3319926455410773,0.118250368066119,9.024762862533126e-116,1.0829715435039751e-114,True,transfer tệ hơn đường chéo
E3,E1,N1,6,rf,735,1.5447137550426118,0.1903428620219313,3.3120650298578285e-119,4.63689104180096e-118,True,transfer tệ hơn đường chéo
E3,E1,N1,6,ridge,735,1.3321668263628836,0.11821835004844083,9.206128243496998e-116,1.0829715435039751e-114,True,transfer tệ hơn đường chéo
E3,E1,N1,6,svr,735,1.2312162762132037,0.0496911951517995,1.4517928427567484e-81,8.71075705654049e-81,True,transfer tệ hơn đường chéo
E3,E1,N1,6,xgb,735,1.4058515399320648,0.11262995543334642,2.6350621098285983e-117,3.425580742777178e-116,True,transfer tệ hơn đường chéo
E3,E1,N1,12,lr,735,1.4353534747617909,0.2078096145025965,6.985302432749035e-118,8.348765805207971e-117,True,transfer tệ hơn đường chéo
E3,E1,N1,12,rf,735,1.5509101430095307,0.26840541774446147,3.968489440921474e-121,5.9527341613822116e-120,True,transfer tệ hơn đường chéo
E3,E1,N1,12,ridge,735,1.4351090346730775,0.20766837555325413,6.957304837673309e-118,8.348765805207971e-117,True,transfer tệ hơn đường chéo
E3,E1,N1,12,svr,735,1.3620495970221238,0.13387004138630873,7.062025578173823e-115,4.9434179047216764e-114,True,transfer tệ hơn đường chéo
E3,E1,N1,12,xgb,735,1.5075692073385443,0.1939578533043561,1.5186730119636436e-120,1.9742749155527367e-119,True,transfer tệ hơn đường chéo
E3,E1,N2,1,lr,735,1.4272735592004087,0.3540118605768308,2.216201328953854e-92,1.4348107291075802e-91,True,transfer tệ hơn đường chéo
E3,E1,N2,1,rf,735,0.9941917275260781,-0.002228069074641681,0.010619224250684766,0.010619224250684766,True,transfer tốt hơn đường chéo
E3,E1,N2,1,ridge,735,1.4274908759486198,0.354210801473668,2.0497296130108288e-92,1.4348107291075802e-91,True,transfer tệ hơn đường chéo
E3,E1,N2,1,svr,735,1.214809664907605,0.07567837551566378,2.746160015024739e-106,2.746160015024739e-105,True,transfer tệ hơn đường chéo
E3,E1,N2,1,xgb,735,1.5879118087188406,0.2511880598430768,1.8023153618581786e-79,9.011576809290893e-79,True,transfer tệ hơn đường chéo
E3,E1,N2,6,lr,735,1.0941091435414196,0.05173395283214011,0.007861291441858662,0.023583874325575988,True,transfer tệ hơn đường chéo
E3,E1,N2,6,rf,735,1.0980560054860862,0.05299668480812336,2.7173163559938306e-14,1.3586581779969152e-13,True,transfer tệ hơn đường chéo
E3,E1,N2,6,ridge,735,1.0939479760658,0.0516383243886992,0.008267379636514522,0.023583874325575988,True,transfer tệ hơn đường chéo
E3,E1,N2,6,svr,735,1.0158159503413107,0.010360831058482206,0.7073127722611766,0.7073127722611766,False,không khác
E3,E1,N2,6,xgb,735,1.1035909643381019,0.06402761550706229,1.2955184868745116e-06,5.1820739474980464e-06,True,transfer tệ hơn đường chéo
E3,E1,N2,12,lr,735,1.1425252091836302,0.1010381768727206,2.4231942572165817e-116,2.1808748314949237e-115,True,transfer tệ hơn đường chéo
E3,E1,N2,12,rf,735,1.0323771330305425,0.019434876405087703,7.480260792083857e-07,1.4960521584167714e-06,True,transfer tệ hơn đường chéo
E3,E1,N2,12,ridge,735,1.1425291779319882,0.1010443989241626,2.462184809777334e-116,2.1808748314949237e-115,True,transfer tệ hơn đường chéo
E3,E1,N2,12,svr,735,0.9992976329934306,-0.0006821085882790928,0.09947524541783699,0.09947524541783699,False,không khác
E3,E1,N2,12,xgb,735,1.079001757468724,0.0646164609960948,1.1980819165439416e-15,3.594245749631825e-15,True,transfer tệ hơn đường chéo
E3,E2,N0,1,lr,302,2.2107629944803584,0.8190024236434368,3.5375526297619296e-45,3.3137877391648543e-44,True,transfer tệ hơn đường chéo
E3,E2,N0,1,rf,302,2.7204520186515446,0.8373766132693072,5.413523135147686e-51,7.578932389206761e-50,True,transfer tệ hơn đường chéo
E3,E2,N0,1,ridge,302,2.216000140373204,0.8221065258998145,3.3137877391648543e-45,3.3137877391648543e-44,True,transfer tệ hơn đường chéo
E3,E2,N0,1,svr,302,1.6312752801512134,0.25202104000556874,9.758861842910532e-50,1.1710634211492639e-48,True,transfer tệ hơn đường chéo
E3,E2,N0,1,xgb,302,2.8274686184070363,0.7078459955429918,2.8642309687668803e-51,4.29634645315032e-50,True,transfer tệ hơn đường chéo
E3,E2,N0,6,lr,302,3.421327999828022,2.3627538092922915,3.6047354234066562e-40,3.2442618810659904e-39,True,transfer tệ hơn đường chéo
E3,E2,N0,6,rf,302,1.8331516028550014,0.43970734429355013,3.7079926013770325e-48,5.191189641927845e-47,True,transfer tệ hơn đường chéo
E3,E2,N0,6,ridge,302,3.4247718491992956,2.366184196444708,3.1595713058807743e-40,3.159571305880774e-39,True,transfer tệ hơn đường chéo
E3,E2,N0,6,svr,302,2.1768184800473405,0.5962791395606376,1.725521532250592e-50,2.588282298375888e-49,True,transfer tệ hơn đường chéo
E3,E2,N0,6,xgb,302,4.045304375264904,2.2586571797620207,8.205337425568988e-46,1.0666938653239684e-44,True,transfer tệ hơn đường chéo
E3,E2,N0,12,lr,302,3.4222471701668997,2.9545882977692193,7.942868154217174e-47,1.0603728817773048e-45,True,transfer tệ hơn đường chéo
E3,E2,N0,12,rf,302,1.7041909081832207,0.49479356254469403,5.62630676819216e-37,4.501045414553728e-36,True,transfer tệ hơn đường chéo
E3,E2,N0,12,ridge,302,3.4267780816194096,2.9583377066117453,7.574092012695035e-47,1.0603728817773048e-45,True,transfer tệ hơn đường chéo
E3,E2,N0,12,svr,302,2.818512144323389,0.8022016643906131,3.4767693058573504e-50,5.215153958786026e-49,True,transfer tệ hơn đường chéo
E3,E2,N0,12,xgb,302,3.6006846726918935,2.1971063826666857,3.862771608660961e-42,4.17321195468073e-41,True,transfer tệ hơn đường chéo
E3,E2,N1,1,lr,302,1.006796971095547,0.0010591901855919565,0.021699790931548738,0.06509937279464621,False,không khác
E3,E2,N1,1,rf,302,1.1000499301134463,0.018038797280409843,7.396161663278914e-26,2.9584646653115656e-25,True,transfer tệ hơn đường chéo
E3,E2,N1,1,ridge,302,1.0068245250698764,0.0010549804077758518,0.02520153218037021,0.06509937279464621,False,không khác
E3,E2,N1,1,svr,302,1.3655209520941671,0.16040693304367742,6.655144226197702e-50,8.651687494057012e-49,True,transfer tệ hơn đường chéo
E3,E2,N1,1,xgb,302,1.1201113630546906,0.028738615073033102,4.4298356396495554e-32,2.2149178198247776e-31,True,transfer tệ hơn đường chéo
E3,E2,N1,6,lr,302,1.1750443714792098,0.05706396127306866,1.4135214631039428e-25,6.921871678238615e-25,True,transfer tệ hơn đường chéo
E3,E2,N1,6,rf,302,1.3808053179797966,0.11074988302016466,2.6504344756960223e-41,3.1805213708352265e-40,True,transfer tệ hơn đường chéo
E3,E2,N1,6,ridge,302,1.1749964015127388,0.057092973746332834,1.384374335647723e-25,6.921871678238615e-25,True,transfer tệ hơn đường chéo
E3,E2,N1,6,svr,302,1.1460764415407838,0.04210223564016632,4.2539058804152004e-26,2.5523435282491204e-25,True,transfer tệ hơn đường chéo
E3,E2,N1,6,xgb,302,1.2349028724440827,0.06423999985931655,3.40101719361263e-41,3.741118912973893e-40,True,transfer tệ hơn đường chéo
E3,E2,N1,12,lr,302,1.3194454324572074,0.12344936693255201,9.91049310466757e-31,4.9552465523337856e-30,True,transfer tệ hơn đường chéo
E3,E2,N1,12,rf,302,1.4404127559660762,0.16091749334991254,1.2063323850959257e-46,1.447598862115111e-45,True,transfer tệ hơn đường chéo
E3,E2,N1,12,ridge,302,1.3190660272300676,0.1233133091882904,1.0375555172594234e-30,4.9552465523337856e-30,True,transfer tệ hơn đường chéo
E3,E2,N1,12,svr,302,1.3250188202561697,0.10682590154846056,3.793829049709754e-42,4.17321195468073e-41,True,transfer tệ hơn đường chéo
E3,E2,N1,12,xgb,302,1.292955630888887,0.10206233834923473,3.991603805742815e-41,3.5924434251685335e-40,True,transfer tệ hơn đường chéo
E3,E2,N2,1,lr,302,1.671824053821,0.37137343526811695,3.2820679296041934e-41,2.6256543436833547e-40,True,transfer tệ hơn đường chéo
E3,E2,N2,1,rf,302,0.990431353123423,-0.0024167094357703672,0.03595839742930063,0.06509937279464621,False,không khác
E3,E2,N2,1,ridge,302,1.6717801099920435,0.37136145273404964,3.3114115701419964e-41,2.6256543436833547e-40,True,transfer tệ hơn đường chéo
E3,E2,N2,1,svr,302,1.2634244573567521,0.07253234498922066,5.914142974534145e-47,6.50555727198756e-46,True,transfer tệ hơn đường chéo
E3,E2,N2,1,xgb,302,1.5862831637033343,0.2288698966334267,8.319620935816437e-35,4.991772561489862e-34,True,transfer tệ hơn đường chéo
E3,E2,N2,6,lr,302,1.130213815424284,0.08422884970135101,3.6742501533593124e-34,2.93940012268745e-33,True,transfer tệ hơn đường chéo
E3,E2,N2,6,rf,302,1.0516569240423088,0.03106380496977587,6.524515336756296e-11,1.9573546010268887e-10,True,transfer tệ hơn đường chéo
E3,E2,N2,6,ridge,302,1.1299090707550214,0.08406379435506746,3.704046734259475e-34,2.93940012268745e-33,True,transfer tệ hơn đường chéo
E3,E2,N2,6,svr,302,1.037460183102634,0.01005539479321313,0.0006584087309084536,0.0006584087309084536,True,transfer tệ hơn đường chéo
E3,E2,N2,6,xgb,302,1.1532661724761435,0.0991252013088055,5.743635123002315e-09,1.148727024600463e-08,True,transfer tệ hơn đường chéo
E3,E2,N2,12,lr,302,1.098361137660901,0.07427040888395325,7.311661313889382e-33,5.118162919722567e-32,True,transfer tệ hơn đường chéo
E3,E2,N2,12,rf,302,1.006924690599516,0.003804033987299456,0.013911958727103373,0.027823917454206745,True,transfer tệ hơn đường chéo
E3,E2,N2,12,ridge,302,1.0983450097175789,0.07427418140281011,7.913808232840663e-33,5.118162919722567e-32,True,transfer tệ hơn đường chéo
E3,E2,N2,12,svr,302,1.0148245553997546,0.007932234943028638,0.1782573373662516,0.1782573373662516,False,không khác
E3,E2,N2,12,xgb,302,1.0849618249010868,0.05120310628945954,0.00229243110915311,0.00687729332745933,True,transfer tệ hơn đường chéo
