env,series_id,log_muc_tai,log_cv,acf_lag1,acf_lag288,pc1,pc2,cum
E3,E3_m_75,1.5139180369433836,-0.44263928699649124,0.8556736978776297,0.40391527761500556,1.059733928866803,-0.5932186819556005,1
E3,E3_m_750,1.6419409306274197,-0.6225357028695192,0.8524689307486564,0.5293838380569283,1.1349278758576962,-1.2711559484145223,1
E3,E3_m_762,1.5295042903093725,-0.4662255803431136,0.8656528894657397,0.4549254259572633,1.1098854830994758,-0.7763959779594526,1
E3,E3_m_771,1.543269675479727,-0.5013152892708015,0.8335619828661374,0.40778228589905596,1.005876231688241,-0.7112557548643922,1
E3,E3_m_782,1.4867638426102276,-0.43596339141830537,0.8532185510877252,0.48513029180855466,1.074983343058473,-0.8036551270216562,1
E3,E3_m_784,-1.836655941791496,1.177965056612543,0.8405426941545333,1.4433577766149338e-05,-1.4137079527405683,4.22173635791413,2
E3,E3_m_787,1.6087599037744278,-0.5756360274077268,0.8452555098529738,0.4582766841730658,1.0773414802671186,-0.9882482024882535,1
E3,E3_m_791,1.6281570322434713,-0.6026547847376253,0.8613707658634768,0.4377495316587266,1.1053743889306915,-0.9740726026731291,1
E3,E3_m_799,1.6399584806680245,-0.6619516472379361,0.8318147947492892,0.4187459808299206,1.0058828452876396,-1.0243686765520392,1
E3,E3_m_808,1.6917812320313645,-0.7204736483677783,0.8580676806845331,0.5154506106734257,1.1304536332890565,-1.398655508963042,1
E3,E3_m_815,1.5930523798703728,-0.5536183570873671,0.8559278357214489,0.418592069409749,1.0784019805661509,-0.8335412668595685,1
E3,E3_m_816,1.49292562059124,-0.4589118751092711,0.8281000349985199,0.4895066825137861,1.0134625002789897,-0.8607651296145866,1
E3,E3_m_818,1.5962600878652158,-0.5601840279548573,0.8538049239505959,0.43088126126333903,1.079303791571016,-0.8801381774234687,1
E3,E3_m_834,1.6084530027287742,-0.5410207170672955,0.8548083317345946,0.46924613208007127,1.1243150650377085,-0.9630618371236236,1
