env,h,model_a,model_b,n_chuoi,mae_p50_a,mae_p50_b,delta_p50,hieu_p50,n_a_thap_hon,thong_ke,p,p_holm,co_y_nghia,tot_hon
E2,12,lr,rf,302,1.1959112097612068,0.5904490725716234,0.6054621371895834,0.7392737496889212,40,6676.0,1.45652513916468e-26,3.2043553061622965e-25,True,rf
E2,12,lr,xgb,302,1.1959112097612068,0.7063360412835058,0.489575168477701,0.7265159726498733,47,7163.0,4.359459600284143e-25,8.282973240539872e-24,True,xgb
E2,12,lr,svr,302,1.1959112097612068,0.39498739732333443,0.8009238124378724,0.8712150518639068,15,3117.0,1.0726628360068036e-38,2.7889233736176896e-37,True,svr
E2,12,ridge,rf,302,1.1958359114803485,0.5904490725716234,0.6053868389087251,0.7391893431066441,40,6676.0,1.45652513916468e-26,3.2043553061622965e-25,True,rf
E2,12,ridge,xgb,302,1.1958359114803485,0.7063360412835058,0.4894998701968427,0.726423370162053,47,7164.0,4.389531336739392e-25,8.282973240539872e-24,True,xgb
E2,12,ridge,svr,302,1.1958359114803485,0.39498739732333443,0.8008485141570141,0.8711418360092051,15,3117.0,1.0726628360068036e-38,2.7889233736176896e-37,True,svr
E2,12,rf,xgb,302,0.5904490725716234,0.7063360412835058,-0.11588696871188242,-0.02200495338710707,202,15551.0,1.4123266797523888e-06,9.886286758266722e-06,True,rf
E2,12,rf,svr,302,0.5904490725716234,0.39498739732333443,0.19546167524828895,0.072996017655467,64,10651.0,8.312196842015997e-16,1.1637075578822396e-14,True,svr
E2,12,xgb,svr,302,0.7063360412835058,0.39498739732333443,0.31134864396017137,0.10096843249837226,45,8278.0,7.1189682494574445e-22,1.1390349199131911e-20,True,svr
E3,1,naive,ma6,497,4.295534398772086,5.06576629737134,-0.7702318985992536,-0.7677582908019707,488,137.0,8.937555408904596e-83,2.0556377440480571e-81,True,naive
E3,1,naive,seasonal,497,4.295534398772086,7.352796566082352,-3.057262167310266,-2.9412411859970815,497,0.0,3.907279005751895e-83,1.0940381216105306e-81,True,naive
E3,1,naive,lr,497,4.295534398772086,4.0845195131487575,0.21101488562332893,0.2609265998723904,146,35584.0,2.250536959909554e-16,2.475590655900509e-15,True,lr
E3,1,naive,ridge,497,4.295534398772086,4.084656747656928,0.21087765111515822,0.26091623073141257,146,35640.0,2.602777765419359e-16,2.602777765419359e-15,True,ridge
E3,1,naive,rf,497,4.295534398772086,4.133127491687575,0.16240690708451133,0.256023793231519,152,49970.0,0.00020165180741105266,0.0014115626518773686,True,rf
E3,1,naive,xgb,497,4.295534398772086,4.042282263792604,0.2532521349794825,0.3476931069104756,156,54995.0,0.031694093637043654,0.1566208124309303,False,không kết luận
E3,1,naive,svr,497,4.295534398772086,4.1659407299127,0.1295936688593864,0.23723200938659872,161,58474.0,0.2881526133512201,0.2881526133512201,False,không kết luận
E3,1,ma6,seasonal,497,5.06576629737134,7.352796566082352,-2.2870302687110122,-2.258778952394649,496,1.0,3.930974671612036e-83,1.0940381216105306e-81,True,ma6
E3,1,ma6,lr,497,5.06576629737134,4.0845195131487575,0.9812467842225825,0.9711812467880456,23,2703.0,3.430310604118696e-76,6.517590147825522e-75,True,lr
E3,1,ma6,ridge,497,5.06576629737134,4.084656747656928,0.9811095497144118,0.9710562217389347,23,2737.0,4.175502703770997e-76,7.515904866787794e-75,True,ridge
E3,1,ma6,rf,497,5.06576629737134,4.133127491687575,0.9326388056837649,0.9291442579749409,8,89.0,6.689709385066134e-83,1.6055302524158722e-81,True,rf
E3,1,ma6,xgb,497,5.06576629737134,4.042282263792604,1.023484033578736,0.9929240404012862,58,3567.0,4.8948515948229546e-74,8.321247711199023e-73,True,xgb
E3,1,ma6,svr,497,5.06576629737134,4.1659407299127,0.89982556745864,0.8674625391865582,138,54682.0,0.02470663163150578,0.14823978978903468,False,không kết luận
E3,1,seasonal,lr,497,7.352796566082352,4.0845195131487575,3.2682770529335947,3.2708633950264794,18,225.0,1.5192196203112703e-82,3.1903612026536674e-81,True,lr
E3,1,seasonal,ridge,497,7.352796566082352,4.084656747656928,3.268139818425424,3.2701394625066653,18,225.0,1.5192196203112703e-82,3.1903612026536674e-81,True,ridge
E3,1,seasonal,rf,497,7.352796566082352,4.133127491687575,3.219669074394777,3.2810002870920822,0,0.0,3.907279005751895e-83,1.0940381216105306e-81,True,rf
E3,1,seasonal,xgb,497,7.352796566082352,4.042282263792604,3.3105143022897483,3.3856290425985205,19,209.0,1.379601429518425e-82,3.0351231449405354e-81,True,xgb
E3,1,seasonal,svr,497,7.352796566082352,4.1659407299127,3.186855836169652,3.2339292289676536,1,1.0,3.930974671612036e-83,1.0940381216105306e-81,True,svr
E3,1,lr,ridge,497,4.0845195131487575,4.084656747656928,-0.0001372345081707138,-0.00029913400638958976,358,23001.0,6.803528354242416e-34,9.524939695939382e-33,True,lr
E3,1,lr,rf,497,4.0845195131487575,4.133127491687575,-0.0486079785388176,-0.010715779111879709,273,48817.0,4.564433574953384e-05,0.00041079902174580453,True,lr
E3,1,lr,xgb,497,4.0845195131487575,4.042282263792604,0.04223724935615358,0.08406166850700769,155,56501.0,0.09332588670113139,0.275257251293436,False,không kết luận
E3,1,lr,svr,497,4.0845195131487575,4.1659407299127,-0.08142121676394254,-0.038881020576676306,331,30959.0,4.832895248478706e-22,6.282763823022318e-21,True,lr
E3,1,ridge,rf,497,4.084656747656928,4.133127491687575,-0.048470744030646884,-0.010372614514543077,273,48914.0,5.196753600532756e-05,0.00041574028804262046,True,ridge
E3,1,ridge,xgb,497,4.084656747656928,4.042282263792604,0.0423744838643243,0.08417305976261158,155,56475.0,0.091752417097812,0.275257251293436,False,không kết luận
E3,1,ridge,svr,497,4.084656747656928,4.1659407299127,-0.08128398225577183,-0.03855044288068665,331,31067.0,6.710777166673246e-22,8.052932600007895e-21,True,ridge
E3,1,rf,xgb,497,4.133127491687575,4.042282263792604,0.09084522789497118,0.06217219398609486,161,54980.0,0.03132416248618606,0.1566208124309303,False,không kết luận
E3,1,rf,svr,497,4.133127491687575,4.1659407299127,-0.03281323822512494,-0.08254056331252979,354,21383.0,1.2521161842003423e-36,1.8781742763005134e-35,True,rf
E3,1,xgb,svr,497,4.042282263792604,4.1659407299127,-0.12365846612009612,-0.1575943923933032,448,8301.0,8.610263417566662e-63,1.3776421468106659e-61,True,xgb
E3,6,naive,ma6,497,6.508720663903487,5.908679851405509,0.6000408124979781,0.5460141094558768,64,6976.0,7.635717097062675e-66,1.6035005903831616e-64,True,ma6
E3,6,naive,seasonal,497,6.508720663903487,7.764345332953728,-1.255624669050241,-1.1676990711471156,492,216.0,1.4390362859087123e-82,3.5975907147717806e-81,True,naive
E3,6,naive,lr,497,6.508720663903487,5.632613709852007,0.8761069540514805,0.8378489750004654,121,23980.0,2.7176495022966203e-32,5.068393825145588e-31,True,lr
E3,6,naive,ridge,497,6.508720663903487,5.632114278350038,0.8766063855534494,0.8379267176357947,121,23975.0,2.6675756974450465e-32,5.068393825145588e-31,True,ridge
E3,6,naive,rf,497,6.508720663903487,5.39196177266712,1.1167588912363673,1.0579872680844753,150,36661.0,3.4984087062490767e-15,5.247613059373615e-14,True,rf
E3,6,naive,xgb,497,6.508720663903487,5.423125989071503,1.0855946748319845,1.0420401655314553,149,31049.0,6.353980051052277e-22,1.080176608678887e-20,True,xgb
E3,6,naive,svr,497,6.508720663903487,5.4493870567820295,1.0593336071214576,1.0363533911691034,150,56234.0,0.07816057951816868,0.49461361918221064,False,không kết luận
E3,6,ma6,seasonal,497,5.908679851405509,7.764345332953728,-1.8556654815482192,-1.8093008478892862,491,95.0,6.936477904255394e-83,1.9422138131915104e-81,True,ma6
E3,6,ma6,lr,497,5.908679851405509,5.632613709852007,0.2760661415535024,0.22179764185863426,146,46236.0,1.0469193081696828e-06,1.4656870314375558e-05,True,lr
E3,6,ma6,ridge,497,5.908679851405509,5.632114278350038,0.27656557305547125,0.22082101783125907,146,46250.0,1.070380506455067e-06,1.4656870314375558e-05,True,ridge
E3,6,ma6,rf,497,5.908679851405509,5.39196177266712,0.5167180787383892,0.46718068574422933,155,50985.0,0.0006736657443654436,0.005389325954923549,True,rf
E3,6,ma6,xgb,497,5.908679851405509,5.423125989071503,0.4855538623340063,0.4244071056834864,156,56086.0,0.07065908845460152,0.49461361918221064,False,không kết luận
E3,6,ma6,svr,497,5.908679851405509,5.4493870567820295,0.4592927946234795,0.4239494744157186,151,57047.0,0.1316415924052127,0.5105429475213012,False,không kết luận
E3,6,seasonal,lr,497,7.764345332953728,5.632613709852007,2.1317316231017216,2.1450915984537593,21,5301.0,8.288290360166014e-70,1.9063067828381834e-68,True,lr
E3,6,seasonal,ridge,497,7.764345332953728,5.632114278350038,2.1322310546036904,2.144929809423836,21,5305.0,8.473701045511443e-70,1.9063067828381834e-68,True,ridge
E3,6,seasonal,rf,497,7.764345332953728,5.39196177266712,2.3723835602866084,2.3706869862266666,10,131.0,8.619808727470618e-83,2.2411502691423607e-81,True,rf
E3,6,seasonal,xgb,497,7.764345332953728,5.423125989071503,2.3412193438822255,2.3856503798035718,20,236.0,1.6232963157873115e-82,3.895911157889548e-81,True,xgb
E3,6,seasonal,svr,497,7.764345332953728,5.4493870567820295,2.3149582761716987,2.269253563218104,8,118.0,7.969480143929634e-83,2.1517596388610013e-81,True,svr
E3,6,lr,ridge,497,5.632613709852007,5.632114278350038,0.00049943150196885,4.768371582120068e-05,238,61215.0,0.8363962768346038,1.0,False,không kết luận
E3,6,lr,rf,497,5.632613709852007,5.39196177266712,0.24065193718488676,0.19631139945549947,149,49747.0,0.0001527511327366889,0.0015275113273668889,True,rf
E3,6,lr,xgb,497,5.632613709852007,5.423125989071503,0.20948772078050393,0.1627120252565284,140,46818.0,2.5899104564410494e-06,3.1078925477292596e-05,True,xgb
E3,6,lr,svr,497,5.632613709852007,5.4493870567820295,0.1832266530699771,0.17170327694467158,153,56641.0,0.1021740787929813,0.5105429475213012,False,không kết luận
E3,6,ridge,rf,497,5.632114278350038,5.39196177266712,0.2401525056829179,0.1964960151416424,149,49752.0,0.00015371305620221517,0.0015275113273668889,True,rf
E3,6,ridge,xgb,497,5.632114278350038,5.423125989071503,0.20898828927853508,0.16311607813638673,141,46823.0,2.609782535172951e-06,3.1078925477292596e-05,True,xgb
E3,6,ridge,svr,497,5.632114278350038,5.4493870567820295,0.18272722156800825,0.17181152418668155,153,56640.0,0.10210858950426026,0.5105429475213012,False,không kết luận
E3,6,rf,xgb,497,5.39196177266712,5.423125989071503,-0.031164216404382827,-0.01835561225524085,263,61172.0,0.8259265637976302,1.0,False,không kết luận
E3,6,rf,svr,497,5.39196177266712,5.4493870567820295,-0.05742528411490966,-0.0981662042768674,359,23517.0,4.806564321977676e-33,9.613128643955353e-32,True,rf
E3,6,xgb,svr,497,5.423125989071503,5.4493870567820295,-0.02626106771052683,-0.061729440566037574,304,34018.0,3.414068178377303e-18,5.462509085403685e-17,True,xgb
E3,12,naive,ma6,497,7.027038242901766,6.821390907131799,0.2056473357699673,0.10658692600527608,186,41778.0,3.5122443092773237e-10,3.5122443092773236e-09,True,ma6
E3,12,naive,seasonal,497,7.027038242901766,7.87776164648527,-0.8507234035835038,-0.8794535426054555,462,3026.0,2.2101885300636746e-75,5.304452472152819e-74,True,naive
E3,12,naive,lr,497,7.027038242901766,6.433363950917596,0.5936742919841702,0.49000603635159745,153,49762.0,0.00015565403395965486,0.0014008863056368937,True,lr
E3,12,naive,ridge,497,7.027038242901766,6.432868962632703,0.594169280269063,0.4897812140367801,153,49769.0,0.00015702641879160718,0.0014008863056368937,True,ridge
E3,12,naive,rf,497,7.027038242901766,5.840017988976799,1.1870202539249677,1.061617802687934,145,26545.0,2.748118936008007e-28,3.84736651041121e-27,True,rf
E3,12,naive,xgb,497,7.027038242901766,5.918265611187303,1.108772631714463,0.9640808028947561,151,35703.0,3.064258637330236e-16,3.983536228529307e-15,True,xgb
E3,12,naive,svr,497,7.027038242901766,6.161344447108217,0.8656937957935495,0.798816926773628,151,56988.0,0.12699035045471088,0.2371749240704118,False,không kết luận
E3,12,ma6,seasonal,497,6.821390907131799,7.87776164648527,-1.0563707393534711,-1.0906391888538316,479,1273.0,7.950059438556204e-80,1.987514859639051e-78,True,ma6
E3,12,ma6,lr,497,6.821390907131799,6.433363950917596,0.3880269562142029,0.2751233835141367,164,50351.0,0.00032067534696983375,0.0022179417985865608,True,lr
E3,12,ma6,ridge,497,6.821390907131799,6.432868962632703,0.3885219444990957,0.27498598608963754,164,50341.0,0.0003168488283695087,0.0022179417985865608,True,ridge
E3,12,ma6,rf,497,6.821390907131799,5.840017988976799,0.9813729181550004,0.8099597055993071,138,24843.0,6.493647731338813e-31,9.740471597008218e-30,True,rf
E3,12,ma6,xgb,497,6.821390907131799,5.918265611187303,0.9031252959444958,0.75013794614138,152,36444.0,2.0308422494025006e-15,2.4370106992830006e-14,True,xgb
E3,12,ma6,svr,497,6.821390907131799,6.161344447108217,0.6600464600235822,0.5683952956923486,148,56877.0,0.1185874620352059,0.2371749240704118,False,không kết luận
E3,12,seasonal,lr,497,7.87776164648527,6.433363950917596,1.444397695567674,1.5171813922660782,23,7642.0,2.6684040710618055e-64,5.870488956335972e-63,True,lr
E3,12,seasonal,ridge,497,7.87776164648527,6.432868962632703,1.4448926838525669,1.5180183710076243,23,7646.0,2.7256165208285063e-64,5.870488956335972e-63,True,ridge
E3,12,seasonal,rf,497,7.87776164648527,5.840017988976799,2.0377436575084715,2.1439447118540915,14,168.0,1.0775075364749538e-82,3.017021102129871e-81,True,rf
E3,12,seasonal,xgb,497,7.87776164648527,5.918265611187303,1.959496035297967,2.0684620620831584,22,665.0,2.1317014584080257e-81,5.542423791860867e-80,True,xgb
E3,12,seasonal,svr,497,7.87776164648527,6.161344447108217,1.7164171993770534,1.7341570239228563,9,483.0,7.165272715369884e-82,1.9346236331498688e-80,True,svr
E3,12,lr,ridge,497,6.433363950917596,6.432868962632703,0.0004949882848928056,0.0003222508216973452,205,50632.0,0.0004476404464796179,0.0022382022323980894,True,ridge
E3,12,lr,rf,497,6.433363950917596,5.840017988976799,0.5933459619407975,0.5250993418487226,68,9234.0,1.0959115331366705e-60,2.191823066273341e-59,True,rf
E3,12,lr,xgb,497,6.433363950917596,5.918265611187303,0.5150983397302928,0.4395950896818901,90,16828.0,6.400505622394864e-45,1.0643434371189915e-43,True,xgb
E3,12,lr,svr,497,6.433363950917596,6.161344447108217,0.27201950380937934,0.2630510800470578,139,54227.0,0.016940356674568613,0.06758894399418987,False,không kết luận
E3,12,ridge,rf,497,6.432868962632703,5.840017988976799,0.5928509736559047,0.5239824280959535,68,9241.0,1.1361301442758946e-60,2.191823066273341e-59,True,rf
E3,12,ridge,xgb,497,6.432868962632703,5.918265611187303,0.5146033514454,0.43859592607055653,90,16823.0,6.260843747758773e-45,1.0643434371189915e-43,True,xgb
E3,12,ridge,svr,497,6.432868962632703,6.161344447108217,0.27152451552448653,0.2645592913917314,139,54224.0,0.016897235998547467,0.06758894399418987,False,không kết luận
E3,12,rf,xgb,497,5.840017988976799,5.918265611187303,-0.07824762221050463,-0.14785893543168438,324,37742.0,4.911825503949421e-14,5.403008054344363e-13,True,rf
E3,12,rf,svr,497,5.840017988976799,6.161344447108217,-0.32132645813141814,-0.370621659278183,438,5849.0,1.6923767530008823e-68,3.8924665319020296e-67,True,rf
E3,12,xgb,svr,497,5.918265611187303,6.161344447108217,-0.2430788359209135,-0.3038872284883176,421,11946.0,8.899648802005579e-55,1.6019367843610042e-53,True,xgb
