nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E1,E3,N0,co,6,naive,mase,1.3815355835305874,1.4844202205694677,1.5774947438434206,0.1959591603128332,497,1,169209
E1,E3,N0,co,6,naive,r2,0.1895962572334864,0.2855839298578277,0.5936796121223067,0.4040833548888203,497,1,169209
E1,E3,N0,co,6,seasonal,mae,7.024329594225878,7.764345332953728,11.671995187269554,4.647665593043675,497,1,169209
E1,E3,N0,co,6,seasonal,rmse,8.865107120010862,9.862350790804824,17.902632271175264,9.037525151164402,497,1,169209
E1,E3,N0,co,6,seasonal,smape,16.902860686812616,21.089289288175564,27.11602446748972,10.213163780677103,497,1,169209
E1,E3,N0,co,6,seasonal,mase,1.6260141826412449,1.747159670533888,2.778717298373658,1.1527031157324132,497,1,169209
E1,E3,N0,co,6,seasonal,r2,-0.4029470328288373,-0.0176332393607621,0.1615029953915355,0.5644500282203729,497,1,169209
E1,E2,N0,co,12,lr,mae,0.5724272570503959,0.9477934036916034,4.6522180966481015,4.079790839597706,302,0,101170
E1,E2,N0,co,12,lr,rmse,0.6691594803738259,1.4656669569165404,9.552725405987667,8.883565925613842,302,0,101170
E1,E2,N0,co,12,lr,smape,24.357168851331167,35.53428918175789,63.0219118339906,38.66474298265943,302,0,101170
E1,E2,N0,co,12,lr,mase,2.264301984838465,4.212558921606584,6.288551388607886,4.024249403769421,302,0,101170
E1,E2,N0,co,12,lr,r2,-4.596504651179027,-0.8701592481013612,-0.344747999665198,4.251756651513829,302,0,101170
E1,E3,N0,co,12,lr,mae,6.055445802502862,6.520227246861018,7.964588281137444,1.9091424786345816,497,1,166203
E1,E3,N0,co,12,lr,rmse,8.194881327372451,8.735624624235664,11.213511005205357,3.018629677832905,497,1,166203
E1,E3,N0,co,12,lr,smape,14.389104244273998,16.612897667987784,19.452095927494653,5.062991683220655,497,1,166203
E1,E3,N0,co,12,lr,mase,1.3883079896199466,1.5054956279728229,1.898110275303713,0.5098022856837667,497,1,166203
E1,E3,N0,co,12,lr,r2,0.1928105170650782,0.2822316996399177,0.3748214682040969,0.1820109511390186,497,1,166203
E1,E2,N0,co,12,ridge,mae,0.5724272959719378,0.9477933793608636,4.652217812209538,4.0797905162376,302,0,101170
E1,E2,N0,co,12,ridge,rmse,0.6691595050124104,1.465666956983103,9.552725167015298,8.883565662002887,302,0,101170
E1,E2,N0,co,12,ridge,smape,24.35716965922188,35.534290605489645,63.02191308011561,38.66474342089373,302,0,101170
E1,E2,N0,co,12,ridge,mase,2.2643020152640223,4.212559015685217,6.288551423857257,4.024249408593235,302,0,101170
E1,E2,N0,co,12,ridge,r2,-4.596504861914656,-0.870159016033073,-0.3447479697244948,4.251756892190161,302,0,101170
E1,E3,N0,co,12,ridge,mae,6.055445709282745,6.520227207269221,7.964588185348079,1.909142476065334,497,1,166203
E1,E3,N0,co,12,ridge,rmse,8.194880920201475,8.735624413308852,11.213510620848847,3.0186297006473737,497,1,166203
E1,E3,N0,co,12,ridge,smape,14.389103972494745,16.6128966681256,19.45209567013029,5.062991697635555,497,1,166203
E1,E3,N0,co,12,ridge,mase,1.3883079549633566,1.5054956270013231,1.8981102779349903,0.5098023229716337,497,1,166203
E1,E3,N0,co,12,ridge,r2,0.1928105470351721,0.2822317019741458,0.3748215056301335,0.1820109585949614,497,1,166203
E1,E2,N0,co,12,ma6,mae,0.1651365197820421,0.4632921245421245,3.798718313195925,3.633581793413883,302,0,101170
E1,E2,N0,co,12,ma6,rmse,0.2969308585650491,1.1148629896239068,10.037563421214678,9.740632562649628,302,0,101170
E1,E2,N0,co,12,ma6,smape,6.497973271285784,15.344176068900492,38.22842538369924,31.730452112413456,302,0,101170
E1,E2,N0,co,12,ma6,mase,0.841735849432535,1.368815529483027,3.197542629579294,2.355806780146759,302,0,101170
E1,E2,N0,co,12,ma6,r2,-0.3587782642985221,-0.1876846201847666,-0.0491645369034824,0.3096137273950397,302,0,101170
E1,E2,N0,co,12,naive,mae,0.1514153135421792,0.4649182658137881,3.6815778251599145,3.530162511617735,302,0,101170
E1,E2,N0,co,12,naive,rmse,0.3570362657796322,1.3867216185280946,10.209596025791653,9.85255976001202,302,0,101170
E1,E2,N0,co,12,naive,smape,5.216072626749324,12.704738274578316,31.943407258534613,26.72733463178529,302,0,101170
E1,E2,N0,co,12,naive,mase,0.7595636446503289,1.4399804305765174,3.1728939575492205,2.413330312898892,302,0,101170
E1,E2,N0,co,12,naive,r2,-0.951576306542724,-0.6168209223160894,-0.0684045728768881,0.8831717336658358,302,0,101170
E1,E2,N0,co,12,seasonal,mae,0.2217700660657749,0.6644314143567873,4.32600302061123,4.104232954545455,302,0,101170
E1,E2,N0,co,12,seasonal,rmse,0.4377587097856494,1.5367172080573206,10.061076827298129,9.62331811751248,302,0,101170
E1,E2,N0,co,12,seasonal,smape,8.760920030443096,19.570210254956773,47.3985457716018,38.6376257411587,302,0,101170
E1,E2,N0,co,12,seasonal,mase,0.9817993200377956,1.940666902752136,4.524870848324969,3.543071528287174,302,0,101170
E1,E2,N0,co,12,seasonal,r2,-1.483669523618236,-0.94219188446899,-0.2670308259445879,1.216638697673648,302,0,101170
E1,E3,N0,co,12,ma6,mae,6.314665400220645,6.821390907131799,7.635122457111312,1.3204570568906675,497,1,166203
E1,E3,N0,co,12,ma6,rmse,8.203507676399992,8.87129606671091,11.03946087646361,2.835953200063617,497,1,166203
E1,E3,N0,co,12,ma6,smape,14.523016442185408,16.714469928423885,19.803672480511192,5.280656038325786,497,1,166203
E1,E3,N0,co,12,ma6,mase,1.4465546633389994,1.582640904237436,1.7707403359745515,0.3241856726355521,497,1,166203
