series_id,env,mean,std,n_diem,cv,cv_chan,ti_le_cham_chan
E2_2013-8_133,E2,1.654961,0.226755,2300,0.137015,7.708721,0.017774
E2_2013-8_134,E2,1.647357,0.276678,2296,0.167953,7.726791,0.021736
E2_2013-8_135,E2,1.75346,0.204737,2300,0.116762,7.485325,0.015599
E2_2013-8_136,E2,1.53025,0.167379,2292,0.10938,8.021769,0.013635
E2_2013-8_137,E2,1.780428,0.13842,2292,0.077746,7.427399,0.010467
E2_2013-8_138,E2,1.510915,0.136744,2292,0.090504,8.073727,0.01121
E2_2013-8_139,E2,1.626859,0.134319,2292,0.082563,7.776125,0.010618
E2_2013-8_14,E2,1.028762,0.17655,2300,0.171614,9.808375,0.017497
E2_2013-8_140,E2,1.648424,0.158247,2299,0.095999,7.724248,0.012428
E2_2013-8_141,E2,1.747499,0.1522,2299,0.087096,7.498308,0.011615
E2_2013-8_142,E2,1.870858,0.135906,2292,0.072644,7.242334,0.01003
E2_2013-8_143,E2,1.56299,0.142737,2300,0.091323,7.935989,0.011507
E2_2013-8_144,E2,1.580803,0.140198,2295,0.088688,7.890437,0.01124
E2_2013-8_145,E2,1.456226,0.148986,2297,0.10231,8.226219,0.012437
E2_2013-8_146,E2,1.68981,0.152064,2299,0.089989,7.627466,0.011798
E2_2013-8_147,E2,1.552874,0.143868,2300,0.092646,7.962207,0.011636
E2_2013-8_148,E2,1.447227,0.207316,2298,0.143251,8.252131,0.017359
E2_2013-8_149,E2,1.856756,0.407703,2301,0.219578,7.270307,0.030202
E2_2013-8_150,E2,1.46171,0.156085,2297,0.106782,8.210544,0.013006
E2_2013-8_151,E2,2.017453,0.337875,2294,0.167476,6.969035,0.024031
E2_2013-8_152,E2,1.50537,0.191664,2300,0.12732,8.088809,0.01574
E2_2013-8_153,E2,1.518033,0.172438,2301,0.113593,8.054486,0.014103
E2_2013-8_154,E2,1.547133,0.176441,2297,0.114044,7.977199,0.014296
E2_2013-8_155,E2,1.325705,0.13328,2297,0.100535,8.627373,0.011653
E2_2013-8_156,E2,1.55242,0.134234,2294,0.086468,7.963388,0.010858
E2_2013-8_157,E2,1.578058,0.168566,2298,0.106818,7.897405,0.013526
E2_2013-8_158,E2,1.631365,0.182493,2297,0.111865,7.765201,0.014406
E2_2013-8_159,E2,1.500573,0.153861,2295,0.102535,8.101927,0.012656
E2_2013-8_160,E2,1.312849,0.132508,2299,0.100932,8.670075,0.011641
E2_2013-8_163,E2,5.621454,2.781293,2301,0.494764,4.097437,0.12075
E2_2013-8_167,E2,1.486841,0.074583,2300,0.050162,8.139822,0.006163
E2_2013-8_168,E2,2.196417,0.775192,2296,0.352935,6.672983,0.05289
E2_2013-8_170,E2,2.98524,0.451201,2301,0.151144,5.700714,0.026513
E2_2013-8_177,E2,1.746575,0.91007,2293,0.52106,7.500328,0.069472
E2_2013-8_179,E2,1.766584,0.527829,2292,0.298785,7.456972,0.040068
E2_2013-8_18,E2,1.945433,0.208476,2297,0.107162,7.099467,0.015094
E2_2013-8_181,E2,1.294226,2.122231,2293,1.639767,8.733054,0.187766
E2_2013-8_185,E2,34.554682,43.912121,2294,1.270801,1.376214,0.923404
E2_2013-8_186,E2,33.72238,44.567698,2292,1.321606,1.401924,0.942709
E2_2013-8_187,E2,33.636822,44.579793,2298,1.325327,1.404611,0.943554
E2_2013-8_19,E2,1.194645,2.741011,2296,2.294415,9.094332,0.252291
E2_2013-8_192,E2,9.824157,0.545821,2299,0.055559,3.029685,0.018338
E2_2013-8_193,E2,55.638005,43.903661,2298,0.789095,0.892935,0.883709
E2_2013-8_194,E2,52.672212,44.232726,2301,0.839773,0.94791,0.885921
E2_2013-8_195,E2,56.834767,45.820707,2294,0.806209,0.871485,0.925098
E2_2013-8_196,E2,57.500613,43.191382,2297,0.751146,0.859716,0.873714
E2_2013-8_197,E2,58.000035,42.772119,2297,0.73745,0.850962,0.866607
E2_2013-8_198,E2,50.682297,0.417962,2300,0.008247,0.986446,0.00836
E2_2013-8_199,E2,1.962814,0.37031,2297,0.188663,7.067338,0.026695
E2_2013-8_200,E2,1.993103,0.329188,2297,0.165164,7.012347,0.023553
E2_2013-8_201,E2,1.77778,0.261193,2296,0.146921,7.433029,0.019766
E2_2013-8_203,E2,1.027562,0.634535,2299,0.617515,9.814158,0.062921
E2_2013-8_204,E2,7.00253,13.516322,2299,1.930206,3.644249,0.529658
E2_2013-8_207,E2,2.429743,6.687823,2296,2.752482,6.336925,0.434356
E2_2013-8_209,E2,1.605971,4.622263,2295,2.878174,7.827365,0.367707
E2_2013-8_21,E2,1.203495,0.108658,2297,0.090286,9.060428,0.009965
E2_2013-8_210,E2,1.670623,5.01681,2299,3.002957,7.671891,0.391423
E2_2013-8_211,E2,2.691304,2.138864,2298,0.794731,6.013045,0.132168
E2_2013-8_215,E2,2.22376,9.322986,2298,4.192443,6.630904,0.632258
E2_2013-8_216,E2,1.213859,0.981047,2297,0.808205,9.021193,0.08959
E2_2013-8_218,E2,5.048175,5.51885,2296,1.093237,4.33695,0.252075
E2_2013-8_219,E2,7.559458,0.921595,2294,0.121913,3.496922,0.034863
E2_2013-8_22,E2,3.379092,2.21083,2298,0.654267,5.347313,0.122354
E2_2013-8_220,E2,1.81617,3.879285,2297,2.135971,7.352614,0.290505
E2_2013-8_226,E2,10.774265,0.505301,2299,0.046899,2.877738,0.016297
E2_2013-8_228,E2,6.936358,3.477438,2292,0.501335,3.662893,0.136869
E2_2013-8_229,E2,1.274899,0.628016,2297,0.492601,8.799863,0.055978
E2_2013-8_23,E2,1.383661,0.148949,2301,0.107649,8.442277,0.012751
E2_2013-8_230,E2,4.363518,2.051976,2298,0.470257,4.68159,0.100448
E2_2013-8_231,E2,3.085497,8.59462,2299,2.78549,5.604435,0.497015
E2_2013-8_232,E2,54.077135,42.02066,2297,0.77705,0.921526,0.843221
E2_2013-8_233,E2,54.350167,41.805931,2299,0.769196,0.916472,0.839301
E2_2013-8_234,E2,54.01924,42.310356,2299,0.783246,0.922601,0.848954
E2_2013-8_235,E2,44.319646,41.809339,2297,0.943359,1.120864,0.841636
E2_2013-8_236,E2,14.751073,1.369998,2299,0.092874,2.40399,0.038633
E2_2013-8_237,E2,39.192261,20.562,2294,0.524644,1.245602,0.421197
E2_2013-8_24,E2,4.594888,0.2699,2299,0.058739,4.556678,0.012891
E2_2013-8_241,E2,4.120564,0.76056,2298,0.184577,4.823746,0.038264
E2_2013-8_242,E2,14.321403,14.224178,2299,0.993211,2.445926,0.406067
E2_2013-8_243,E2,3.191612,0.999237,2301,0.313082,5.507461,0.056847
E2_2013-8_245,E2,4.126229,4.4901,2301,1.088185,4.820291,0.225751
E2_2013-8_246,E2,1.260789,2.626875,2292,2.083517,8.849598,0.235436
E2_2013-8_247,E2,1.279322,0.550167,2301,0.430046,8.784442,0.048955
E2_2013-8_248,E2,1.708629,0.555242,2294,0.324963,7.584619,0.042845
E2_2013-8_25,E2,5.016235,2.042884,2300,0.407254,4.351468,0.09359
E2_2013-8_251,E2,1.082129,0.264125,2298,0.244079,9.560878,0.025529
E2_2013-8_252,E2,3.606497,14.299435,2299,3.96491,5.169887,0.766924
E2_2013-8_253,E2,19.795445,0.162377,2298,0.008203,2.012875,0.004075
E2_2013-8_254,E2,2.683226,1.860377,2300,0.693336,6.02234,0.115127
E2_2013-8_255,E2,2.342726,0.626497,2301,0.267422,6.456417,0.04142
E2_2013-8_256,E2,5.675063,2.510187,2292,0.442319,4.07688,0.108494
E2_2013-8_258,E2,1.052181,1.335806,2300,1.269559,9.697457,0.130917
E2_2013-8_259,E2,1.163343,0.210107,2299,0.180607,9.217331,0.019594
E2_2013-8_26,E2,2.199565,1.581519,2300,0.719014,6.668099,0.107829
E2_2013-8_261,E2,1.338411,0.221031,2301,0.165145,8.585772,0.019235
E2_2013-8_264,E2,2.133474,0.591355,2300,0.277179,6.772881,0.040925
E2_2013-8_265,E2,1.225653,0.383734,2300,0.313085,8.977146,0.034876
E2_2013-8_266,E2,3.552313,3.128401,2295,0.880666,5.210631,0.169013
E2_2013-8_267,E2,1.018548,3.380144,2294,3.318591,9.85794,0.336641
E2_2013-8_268,E2,2.686634,4.370771,2300,1.626857,6.018413,0.270313
E2_2013-8_269,E2,3.225778,1.039414,2300,0.322221,5.477251,0.058829
E2_2013-8_27,E2,3.264957,0.481823,2300,0.147574,5.443186,0.027112
E2_2013-8_270,E2,9.143257,9.274401,2296,1.014343,3.152304,0.321778
E2_2013-8_272,E2,5.315191,0.144385,2295,0.027165,4.220663,0.006436
E2_2013-8_274,E2,29.11084,2.277334,2296,0.07823,1.560496,0.050131
E2_2013-8_275,E2,12.831527,9.343098,2293,0.728136,2.606397,0.279365
E2_2013-8_276,E2,5.197157,0.508537,2296,0.097849,4.270982,0.02291
E2_2013-8_28,E2,1.821182,0.187982,2298,0.10322,7.342301,0.014058
E2_2013-8_280,E2,5.325776,3.182889,2294,0.597639,4.216231,0.141747
E2_2013-8_281,E2,1.116412,1.043158,2301,0.934385,9.411307,0.099283
E2_2013-8_282,E2,1.157837,1.906208,2298,1.646353,9.239477,0.178187
E2_2013-8_283,E2,1.611091,0.472117,2294,0.293042,7.814713,0.037499
E2_2013-8_285,E2,3.300692,6.175053,2295,1.870836,5.412641,0.345642
E2_2013-8_286,E2,1.82521,0.805942,2299,0.441561,7.334044,0.060207
E2_2013-8_287,E2,2.577803,4.602141,2301,1.785295,6.147578,0.290406
E2_2013-8_288,E2,4.561577,6.016751,2301,1.319007,4.574084,0.288365
E2_2013-8_29,E2,1.782474,0.201243,2299,0.112901,7.423058,0.01521
E2_2013-8_291,E2,1.221227,1.256384,2301,1.028789,8.993602,0.114391
E2_2013-8_292,E2,3.918109,4.133375,2292,1.054941,4.952021,0.213032
E2_2013-8_293,E2,2.4399,4.020572,2299,1.647843,6.323391,0.260595
E2_2013-8_294,E2,1.14024,0.912317,2293,0.800109,9.311326,0.085929
E2_2013-8_295,E2,1.177913,0.321528,2299,0.272964,9.159473,0.029801
E2_2013-8_296,E2,1.08044,0.357731,2293,0.331097,9.56843,0.034603
E2_2013-8_297,E2,1.367415,0.49935,2294,0.365178,8.49298,0.042998
E2_2013-8_298,E2,3.394987,0.40091,2294,0.118089,5.334341,0.022137
E2_2013-8_299,E2,1.060308,0.253145,2300,0.238747,9.659826,0.024715
E2_2013-8_30,E2,3.073561,1.680926,2300,0.546898,5.615652,0.097388
E2_2013-8_300,E2,2.049683,0.717129,2298,0.349873,6.912889,0.050612
E2_2013-8_301,E2,1.04328,0.350095,2299,0.335572,9.739177,0.034456
E2_2013-8_302,E2,1.073743,0.30312,2298,0.282302,9.598549,0.029411
E2_2013-8_303,E2,6.833749,13.668831,2301,2.000195,3.692324,0.541717
E2_2013-8_304,E2,4.671573,10.285865,2298,2.201799,4.517308,0.487414
E2_2013-8_305,E2,1.968933,0.255193,2300,0.12961,7.056127,0.018368
E2_2013-8_306,E2,55.160586,0.335599,2297,0.006084,0.901603,0.006748
E2_2013-8_308,E2,5.073012,0.533222,2297,0.10511,4.325755,0.024299
E2_2013-8_31,E2,1.40906,0.138974,2300,0.098629,8.364766,0.011791
E2_2013-8_310,E2,5.021861,5.007229,2293,0.997086,4.348901,0.229273
E2_2013-8_311,E2,2.776361,0.97967,2299,0.352861,5.917632,0.059629
E2_2013-8_312,E2,2.132303,9.222368,2296,4.325073,6.77478,0.638408
E2_2013-8_315,E2,2.552607,0.664907,2297,0.260481,6.178643,0.042158
E2_2013-8_316,E2,3.649074,2.244067,2299,0.614969,5.138503,0.119679
E2_2013-8_317,E2,4.493526,4.552307,2293,1.013081,4.610232,0.219746
E2_2013-8_318,E2,3.552735,2.544722,2298,0.716271,5.21031,0.137472
E2_2013-8_319,E2,1.220869,0.89074,2292,0.729595,8.994935,0.081112
E2_2013-8_32,E2,1.024357,0.230294,2295,0.224818,9.829659,0.022871
E2_2013-8_321,E2,1.055828,0.37007,2292,0.350503,9.680518,0.036207
E2_2013-8_322,E2,1.80379,0.606802,2298,0.336404,7.378267,0.045594
E2_2013-8_323,E2,4.273862,8.386869,2299,1.962363,4.732657,0.414643
E2_2013-8_324,E2,6.572623,5.212248,2292,0.793024,3.770229,0.210338
E2_2013-8_325,E2,3.90353,4.135,2292,1.059298,4.961637,0.213498
E2_2013-8_328,E2,3.167253,5.836216,2294,1.842674,5.529294,0.333257
E2_2013-8_33,E2,23.938587,3.356956,2299,0.140232,1.782514,0.078671
E2_2013-8_330,E2,1.113325,0.277077,2300,0.248873,9.424491,0.026407
E2_2013-8_332,E2,9.952448,11.759804,2296,1.181599,3.007953,0.392825
E2_2013-8_333,E2,27.939631,11.599213,2293,0.415153,1.605972,0.258506
E2_2013-8_335,E2,1.161532,0.220947,2300,0.19022,9.224597,0.020621
E2_2013-8_337,E2,1.669229,0.312844,2293,0.187419,7.675149,0.024419
E2_2013-8_338,E2,5.059029,10.375258,2297,2.05084,4.332048,0.473411
E2_2013-8_339,E2,1.284782,0.759391,2299,0.591066,8.765512,0.067431
E2_2013-8_34,E2,3.271457,2.341727,2292,0.715806,5.437593,0.13164
E2_2013-8_340,E2,1.148205,0.41901,2298,0.364926,9.2786,0.03933
E2_2013-8_341,E2,1.166352,0.372991,2300,0.319793,9.205293,0.03474
E2_2013-8_347,E2,1.17388,4.398282,2299,3.746789,9.175378,0.408353
E2_2013-8_348,E2,1.227152,0.114996,2301,0.09371,8.971592,0.010445
E2_2013-8_35,E2,9.406437,6.19997,2292,0.65912,3.103388,0.212387
E2_2013-8_350,E2,1.425553,6.949014,2292,4.874611,8.315542,0.586205
E2_2013-8_355,E2,1.954346,1.780821,2295,0.911211,7.082939,0.128649
E2_2013-8_358,E2,3.949695,0.359582,2294,0.091041,4.93137,0.018462
E2_2013-8_36,E2,1.385407,0.898018,2298,0.648198,8.436881,0.076829
E2_2013-8_360,E2,2.246565,1.716668,2294,0.76413,6.596393,0.115841
E2_2013-8_367,E2,1.934634,8.73023,2298,4.5126,7.119646,0.633824
E2_2013-8_373,E2,1.370669,2.128212,2292,1.552681,8.482751,0.18304
E2_2013-8_375,E2,7.783948,1.403804,2296,0.180346,3.44194,0.052397
E2_2013-8_379,E2,16.673225,0.823612,2295,0.049397,2.23554,0.022096
E2_2013-8_380,E2,7.648251,4.131833,2292,0.540232,3.474893,0.155467
E2_2013-8_383,E2,45.173011,8.040537,2299,0.177994,1.101686,0.161565
E2_2013-8_384,E2,23.688134,11.591938,2300,0.489356,1.79486,0.272643
E2_2013-8_385,E2,7.744194,6.721131,2291,0.867893,3.451507,0.251453
E2_2013-8_386,E2,30.232051,6.535636,2300,0.216182,1.519127,0.142307
E2_2013-8_387,E2,2.346433,3.294353,2298,1.403983,6.451191,0.217632
E2_2013-8_388,E2,1.053854,0.296459,2295,0.281309,9.689675,0.029032
E2_2013-8_39,E2,1.128024,0.214795,2300,0.190417,9.362191,0.020339
E2_2013-8_392,E2,58.861551,11.764243,2290,0.199863,0.836004,0.23907
E2_2013-8_393,E2,1.002073,1.073917,2293,1.071695,9.939473,0.107822
E2_2013-8_394,E2,2.932332,8.046716,2300,2.744135,5.753481,0.476952
E2_2013-8_399,E2,2.474782,2.605458,2296,1.052803,6.277547,0.167709
E2_2013-8_400,E2,4.27392,11.399544,2301,2.667234,4.732623,0.563585
E2_2013-8_401,E2,2.117774,0.254629,2297,0.120234,6.798485,0.017685
E2_2013-8_402,E2,1.21541,1.373976,2300,1.130463,9.015363,0.125393
E2_2013-8_405,E2,1.325019,0.202339,2295,0.152706,8.629635,0.017696
E2_2013-8_406,E2,1.276074,1.165259,2296,0.913159,8.795757,0.103818
E2_2013-8_407,E2,62.228789,18.00136,2296,0.289277,0.779085,0.371304
E2_2013-8_408,E2,8.064384,3.841732,2298,0.476383,3.376419,0.141091
E2_2013-8_41,E2,29.848059,44.351839,2293,1.48592,1.533069,0.969245
E2_2013-8_410,E2,6.095057,14.186629,2296,2.327563,3.925142,0.592988
E2_2013-8_411,E2,29.896008,17.148144,2296,0.573593,1.531316,0.374575
E2_2013-8_412,E2,43.450675,4.683777,2296,0.107795,1.140816,0.09449
E2_2013-8_413,E2,32.141449,19.023431,2296,0.591866,1.453013,0.407337
E2_2013-8_414,E2,1.937398,1.610378,2296,0.831207,7.114465,0.116833
E2_2013-8_415,E2,4.849891,4.041052,2296,0.833225,4.429336,0.188115
E2_2013-8_416,E2,4.6375,0.762416,2296,0.164402,4.534682,0.036254
E2_2013-8_417,E2,5.460246,8.271191,2296,1.514802,4.161033,0.364045
E2_2013-8_419,E2,1.911977,0.292109,2296,0.152779,7.162533,0.02133
E2_2013-8_42,E2,27.593594,42.429125,2301,1.537644,1.619886,0.94923
E2_2013-8_420,E2,8.175301,4.293838,2295,0.525221,3.351412,0.156716
E2_2013-8_421,E2,16.602816,1.275918,2298,0.076849,2.241222,0.034289
E2_2013-8_426,E2,1.734377,7.26682,2299,4.189872,7.527123,0.556637
E2_2013-8_43,E2,26.210883,41.332385,2296,1.576917,1.677858,0.939839
E2_2013-8_44,E2,27.171368,43.129143,2299,1.587301,1.637176,0.969536
E2_2013-8_440,E2,2.436761,3.751447,2298,1.539522,6.327566,0.243304
E2_2013-8_45,E2,26.688443,41.659106,2297,1.560942,1.65739,0.941807
E2_2013-8_46,E2,28.098935,41.60788,2299,1.480764,1.599642,0.925685
E2_2013-8_47,E2,29.750631,43.885257,2293,1.475103,1.536644,0.959952
E2_2013-8_48,E2,28.587109,43.465413,2294,1.520455,1.580532,0.96199
E2_2013-8_486,E2,1.12299,4.792641,2297,4.267752,9.383391,0.45482
E2_2013-8_488,E2,6.013499,1.893485,2299,0.314872,3.953385,0.079646
E2_2013-8_49,E2,26.660565,42.283822,2299,1.586006,1.658571,0.956249
E2_2013-8_493,E2,1.758718,0.086055,2295,0.048931,7.473929,0.006547
E2_2013-8_495,E2,1.761047,1.661298,2292,0.943358,7.468895,0.126305
E2_2013-8_496,E2,5.544915,0.365802,2300,0.065971,4.127292,0.015984
E2_2013-8_497,E2,5.55667,0.191558,2301,0.034474,4.122668,0.008362
E2_2013-8_498,E2,4.919614,2.942869,2300,0.598191,4.396225,0.136069
E2_2013-8_5,E2,3.468623,1.70931,2294,0.492792,5.275404,0.093413
E2_2013-8_50,E2,26.744684,42.453108,2295,1.587348,1.655011,0.959116
E2_2013-8_500,E2,11.485933,3.860324,2295,0.336091,2.776023,0.121069
E2_2013-8_51,E2,27.636543,43.000557,2296,1.555931,1.618146,0.961552
E2_2013-8_52,E2,28.368245,43.626132,2298,1.537851,1.589046,0.967782
E2_2013-8_53,E2,28.944447,43.511174,2300,1.503265,1.56681,0.959443
E2_2013-8_55,E2,30.395831,41.697088,2301,1.371803,1.51325,0.906528
E2_2013-8_56,E2,7.257463,24.153503,2292,3.328092,3.574762,0.930997
E2_2013-8_57,E2,27.493254,40.622515,2299,1.477545,1.623963,0.909839
E2_2013-8_58,E2,7.060524,23.799055,2301,3.370721,3.62812,0.929054
E2_2013-8_59,E2,7.050778,23.894135,2296,3.388865,3.630817,0.933362
E2_2013-8_60,E2,30.37629,39.365435,2299,1.295926,1.513949,0.855991
E2_2013-8_61,E2,24.248949,39.835657,2297,1.642779,1.767453,0.929461
E2_2013-8_62,E2,34.417967,41.49493,2292,1.205618,1.380384,0.873394
E2_2013-8_63,E2,26.441448,40.94023,2299,1.548335,1.667915,0.928306
E2_2013-8_64,E2,26.460153,41.096614,2292,1.553151,1.667114,0.931641
E2_2013-8_65,E2,33.930817,40.768105,2300,1.201507,1.395412,0.861041
E2_2013-8_66,E2,30.938419,40.986526,2298,1.324778,1.494064,0.886694
E2_2013-8_67,E2,25.029922,40.192914,2301,1.605795,1.73067,0.927846
E2_2013-8_68,E2,20.720993,37.962775,2297,1.832092,1.956022,0.936642
E2_2013-8_69,E2,25.625177,41.582214,2295,1.622709,1.703647,0.952492
E2_2013-8_70,E2,9.942788,23.579233,2301,2.371491,3.009575,0.787982
E2_2013-8_71,E2,4.025991,17.154858,2301,4.261028,4.88248,0.872718
E2_2013-8_72,E2,4.431365,18.146779,2296,4.095077,4.643965,0.881806
E2_2013-8_73,E2,4.045368,16.833951,2296,4.16129,4.87028,0.854425
E2_2013-8_74,E2,4.127632,16.680178,2298,4.041101,4.819436,0.838501
E2_2013-8_75,E2,3.360914,15.842468,2301,4.713738,5.362258,0.879058
E2_2013-8_76,E2,29.593544,41.270468,2296,1.394577,1.542438,0.904138
E2_2013-8_77,E2,2.821117,14.503373,2301,5.141004,5.869153,0.875936
E2_2013-8_78,E2,2.646703,14.009565,2295,5.293215,6.064888,0.872764
E2_2013-8_79,E2,2.610303,12.630907,2292,4.838866,6.108169,0.792196
E2_2013-8_80,E2,29.309118,41.46571,2292,1.414772,1.553032,0.910974
E2_2013-8_81,E2,26.744515,40.527258,2297,1.515348,1.655018,0.915608
E2_2013-8_83,E2,4.453967,2.240806,2293,0.503103,4.631619,0.108624
E2_2013-8_84,E2,1.201435,0.638771,2294,0.531673,9.068285,0.05863
E2_2013-8_85,E2,1.67825,0.978308,2297,0.582933,7.654142,0.076159
E2_2013-8_86,E2,1.347826,0.622066,2296,0.461533,8.555323,0.053947
E2_2013-8_89,E2,6.50592,8.767743,2298,1.347656,3.790859,0.355501
E2_2013-8_9,E2,23.451028,0.28036,2293,0.011955,1.806711,0.006617
E2_2013-8_90,E2,2.255262,0.473924,2296,0.210142,6.583369,0.03192
E2_2013-8_91,E2,1.599547,0.315318,2296,0.19713,7.843322,0.025133
E2_2013-8_93,E2,4.633728,8.967767,2299,1.935324,4.536617,0.426601
E2_2013-8_94,E2,17.814382,21.938639,2296,1.231513,2.147892,0.573359
E2_2013-8_95,E2,10.21716,16.862092,2296,1.65037,2.964364,0.556736
E2_2013-8_96,E2,16.5713,21.365631,2299,1.289315,2.243776,0.574619
E2_2013-8_97,E2,6.34258,11.914478,2297,1.878491,3.842714,0.488845
E2_2013-8_98,E2,1.858788,0.94982,2299,0.510989,7.266257,0.070324
E2_2013-8_99,E2,1.678692,0.378448,2298,0.225442,7.653117,0.029458
E3_m_1073,E3,44.211287,9.680713,2036,0.218965,1.123328,0.194925
E3_m_1081,E3,49.041727,9.26985,2099,0.18902,1.019353,0.185431
E3_m_111,E3,41.76131,10.38707,2154,0.248725,1.180915,0.21062
E3_m_1110,E3,47.510278,9.797499,2131,0.206219,1.051098,0.196193
E3_m_1116,E3,41.06109,10.90591,2146,0.265602,1.19808,0.22169
E3_m_1117,E3,37.565324,11.260442,2151,0.299756,1.289197,0.232514
E3_m_1119,E3,42.59167,10.855068,2073,0.254864,1.160981,0.219524
E3_m_1123,E3,16.507255,13.475134,2121,0.816316,2.248987,0.36297
E3_m_1127,E3,44.808517,12.103382,2145,0.270113,1.109828,0.243383
E3_m_1130,E3,41.970163,11.040013,2046,0.263044,1.175859,0.223704
E3_m_1133,E3,47.806107,10.558343,2109,0.220858,1.044884,0.21137
E3_m_1143,E3,36.896219,14.064248,2063,0.381184,1.307786,0.291473
E3_m_1148,E3,35.878426,11.327801,2058,0.315727,1.336858,0.236171
E3_m_115,E3,30.629388,11.226502,2106,0.366527,1.504938,0.24355
E3_m_1150,E3,33.317079,11.442977,2100,0.343457,1.414731,0.242772
E3_m_1151,E3,50.788405,10.952784,2156,0.215655,0.984354,0.219083
E3_m_1154,E3,33.505496,11.357052,2085,0.338961,1.408753,0.240611
E3_m_1155,E3,37.861097,12.566474,2120,0.33191,1.281106,0.259081
E3_m_116,E3,40.543908,11.322007,2134,0.279253,1.210976,0.230602
E3_m_1163,E3,40.909819,10.93086,2013,0.267194,1.201832,0.222322
E3_m_1170,E3,41.094498,12.17226,2141,0.296202,1.197253,0.247401
E3_m_1182,E3,34.961963,15.22096,2156,0.435358,1.36391,0.319198
E3_m_1184,E3,27.89444,10.827433,2034,0.388157,1.607776,0.241425
E3_m_1187,E3,43.871519,11.970733,2087,0.272859,1.131098,0.241234
E3_m_1188,E3,40.664367,10.565286,2032,0.259817,1.207955,0.215088
E3_m_1198,E3,45.021764,10.6956,2060,0.237565,1.105056,0.21498
E3_m_1225,E3,29.486529,11.331329,2118,0.384288,1.546408,0.248504
E3_m_1226,E3,36.994002,11.510727,2081,0.311151,1.305044,0.238422
E3_m_1243,E3,47.751542,11.665216,2076,0.24429,1.046027,0.233541
E3_m_1247,E3,44.723377,9.946683,2124,0.222405,1.111741,0.200051
E3_m_125,E3,43.239626,9.585685,2105,0.221688,1.145728,0.19349
E3_m_1251,E3,40.986721,10.726995,2143,0.261719,1.199923,0.218113
E3_m_1253,E3,48.106857,10.55788,2072,0.219467,1.038608,0.211309
E3_m_126,E3,46.027679,10.273683,2094,0.223207,1.082869,0.206125
E3_m_1274,E3,50.077297,8.306602,2067,0.165876,0.998455,0.166132
E3_m_128,E3,7.982525,16.778415,2057,2.101893,3.395197,0.619078
E3_m_1282,E3,45.9292,11.857456,2094,0.258168,1.085018,0.237939
E3_m_1283,E3,51.248525,9.376404,2129,0.182959,0.975334,0.187587
E3_m_1291,E3,29.877343,11.202032,2133,0.374934,1.531998,0.244735
E3_m_1298,E3,34.044206,10.98616,2114,0.322703,1.39189,0.231845
E3_m_1299,E3,4.739448,0.721668,2122,0.152268,4.483247,0.033964
E3_m_130,E3,37.569493,13.844559,2131,0.368505,1.289083,0.285866
E3_m_1301,E3,37.488074,11.139236,2123,0.297141,1.291323,0.230106
E3_m_1303,E3,31.196062,11.735276,2097,0.376178,1.485104,0.253301
E3_m_1308,E3,48.452496,9.586324,2095,0.19785,1.031444,0.191818
E3_m_1313,E3,35.296645,11.548576,2108,0.327186,1.353931,0.241656
E3_m_1317,E3,41.974977,11.071002,2142,0.263752,1.175743,0.224328
E3_m_1325,E3,44.526463,10.307085,2143,0.231482,1.116179,0.207388
E3_m_1330,E3,43.262972,12.21938,2149,0.282444,1.145184,0.246637
E3_m_1331,E3,49.365267,9.380371,2069,0.19002,1.012776,0.187623
E3_m_1332,E3,43.496001,10.645553,2133,0.244748,1.139764,0.214736
E3_m_1335,E3,38.668694,11.784292,2058,0.30475,1.259393,0.241982
E3_m_134,E3,40.390865,11.53981,2142,0.285703,1.214828,0.23518
E3_m_1340,E3,32.875672,11.228557,2065,0.341546,1.428903,0.239027
E3_m_1343,E3,38.144845,11.176658,2136,0.293006,1.273415,0.230094
E3_m_1345,E3,43.964303,11.34388,2072,0.258025,1.12897,0.228549
E3_m_1353,E3,35.030417,11.183115,2163,0.31924,1.36186,0.234415
E3_m_1354,E3,36.556834,12.215844,2083,0.33416,1.317371,0.253657
E3_m_1359,E3,4.621948,0.715225,2071,0.154745,4.542675,0.034065
E3_m_1361,E3,40.592774,10.655811,2146,0.262505,1.209749,0.216991
E3_m_1362,E3,32.358059,13.412511,2103,0.414503,1.445829,0.286689
E3_m_1364,E3,39.152254,12.369724,2113,0.315939,1.246648,0.253431
E3_m_1371,E3,43.038987,14.432792,2116,0.335342,1.150424,0.291495
E3_m_1375,E3,41.672607,10.476069,2164,0.25139,1.183071,0.212489
E3_m_1385,E3,40.145441,10.369457,2036,0.258297,1.221042,0.211538
E3_m_1387,E3,34.452911,11.532627,2087,0.334736,1.379316,0.242683
E3_m_1399,E3,41.353991,10.52403,2117,0.254486,1.190859,0.2137
E3_m_1406,E3,2.948651,0.116561,2051,0.03953,5.737057,0.00689
E3_m_1407,E3,40.535854,10.929856,2141,0.269634,1.211178,0.222622
E3_m_1409,E3,38.997915,10.904043,2120,0.279606,1.250696,0.22356
E3_m_1411,E3,45.798973,11.567214,2095,0.252565,1.087867,0.232165
E3_m_1439,E3,39.969709,11.009759,2103,0.275453,1.225518,0.224764
E3_m_1442,E3,38.087543,10.875567,2087,0.285541,1.274963,0.22396
E3_m_1451,E3,43.635125,10.857761,2095,0.248831,1.136544,0.218936
