env,mode,series_id,mu,sd,n_dong_train
E1,N2,E1_561,,,1612
E1,N0,E1_562,,,1612
E1,N1,E1_562,2.9000352736937725,0.45861474543087993,1612
E1,N2,E1_562,,,1612
E1,N0,E1_57,,,1612
E1,N1,E1_57,2.311989695581507,1.9316140024257,1612
E1,N2,E1_57,,,1612
E1,N0,E1_574,,,1612
E1,N1,E1_574,1.7142679900744417,0.5306887955423909,1612
E1,N2,E1_574,,,1612
E1,N0,E1_580,,,1612
E1,N1,E1_580,1.5243382961124898,0.21789646806231786,1612
E1,N2,E1_580,,,1612
E1,N0,E1_582,,,1612
E1,N1,E1_582,1.530073689751109,2.0034363428835156,1612
E1,N2,E1_582,,,1612
E1,N0,E1_583,,,1612
E1,N1,E1_583,1.423795042839708,1.1477833978153356,1612
E1,N2,E1_583,,,1612
E1,N0,E1_587,,,1612
E1,N1,E1_587,3.888984655749544,9.818254261732315,1612
E1,N2,E1_587,,,1612
E1,N0,E1_589,,,1612
E1,N1,E1_589,5.34699451534129,10.12185808383039,1612
E1,N2,E1_589,,,1612
E1,N0,E1_591,,,1612
E1,N1,E1_591,54.47122271855523,0.10332605481204322,1612
E1,N2,E1_591,,,1612
E1,N0,E1_593,,,1612
E1,N1,E1_593,3.6389267990074448,12.545236437066384,1612
E1,N2,E1_593,,,1612
E1,N0,E1_595,,,1612
E1,N1,E1_595,1.2731744062389223,1.794467401924987,1612
E1,N2,E1_595,,,1612
E1,N0,E1_596,,,1612
E1,N1,E1_596,23.353204389696327,33.196599741431484,1612
E1,N2,E1_596,,,1612
E1,N0,E1_597,,,1612
E1,N1,E1_597,33.68566628264209,44.734808418482956,1612
E1,N2,E1_597,,,1612
E1,N0,E1_598,,,1612
E1,N1,E1_598,33.510560675883255,44.56818954015592,1612
E1,N2,E1_598,,,1612
E1,N0,E1_599,,,1612
E1,N1,E1_599,33.67128751624719,44.79092962704566,1612
E1,N2,E1_599,,,1612
E1,N0,E1_600,,,1612
E1,N1,E1_600,1.0840728268147621,0.1456810175698511,1612
E1,N2,E1_600,,,1612
E1,N0,E1_601,,,1612
E1,N1,E1_601,1.1605985412437023,0.2739630327520946,1612
E1,N2,E1_601,,,1612
E1,N0,E1_602,,,1612
E1,N1,E1_602,1.0239000247064762,0.3802572039729483,1612
E1,N2,E1_602,,,1612
E1,N0,E1_604,,,1612
E1,N1,E1_604,7.248280751506559,20.368201075894817,1612
E1,N2,E1_604,,,1612
E1,N0,E1_607,,,1612
E1,N1,E1_607,6.785394265232974,4.497837053830417,1612
E1,N2,E1_607,,,1612
E1,N0,E1_608,,,1612
E1,N1,E1_608,45.52782358770262,39.57086327338864,1612
E1,N2,E1_608,,,1612
E1,N0,E1_609,,,1612
E1,N1,E1_609,45.08578664279269,40.52077036518008,1612
E1,N2,E1_609,,,1612
E1,N0,E1_610,,,1612
E1,N1,E1_610,50.09703415897586,36.21295717726045,1612
E1,N2,E1_610,,,1612
E1,N0,E1_611,,,1612
E1,N1,E1_611,50.88649255090787,36.59829158199251,1612
E1,N2,E1_611,,,1612
E1,N0,E1_612,,,1612
E1,N1,E1_612,41.07917521374408,39.05672810654735,1612
E1,N2,E1_612,,,1612
E1,N0,E1_613,,,1612
E1,N1,E1_613,43.152294882536815,35.12832668520333,1612
E1,N2,E1_613,,,1612
E1,N0,E1_614,,,1612
E1,N1,E1_614,48.806915391267125,35.89039648150566,1612
E1,N2,E1_614,,,1612
E1,N0,E1_615,,,1612
E1,N1,E1_615,42.49515189111963,37.49413530791057,1612
E1,N2,E1_615,,,1612
E1,N0,E1_616,,,1612
E1,N1,E1_616,57.118086449840476,39.621941918501726,1612
E1,N2,E1_616,,,1612
E1,N0,E1_617,,,1612
E1,N1,E1_617,41.50058409849042,40.121277009730335,1612
E1,N2,E1_617,,,1612
E1,N0,E1_618,,,1612
E1,N1,E1_618,40.4257995868379,39.95369420927994,1612
E1,N2,E1_618,,,1612
E1,N0,E1_619,,,1612
E1,N1,E1_619,42.190257039279984,39.22651306954334,1612
E1,N2,E1_619,,,1612
E1,N0,E1_62,,,1612
E1,N1,E1_62,4.742886683209264,0.9809205398301587,1612
E1,N2,E1_62,,,1612
E1,N0,E1_620,,,1612
E1,N1,E1_620,50.280599151675446,37.18762416510225,1612
E1,N2,E1_620,,,1612
E1,N0,E1_621,,,1612
E1,N1,E1_621,40.98166027520867,39.73570333409148,1612
E1,N2,E1_621,,,1612
E1,N0,E1_622,,,1612
E1,N1,E1_622,45.08016106876994,32.990203032014236,1612
E1,N2,E1_622,,,1612
E1,N0,E1_623,,,1612
E1,N1,E1_623,43.14702842520383,39.09416063032126,1612
E1,N2,E1_623,,,1612
E1,N0,E1_624,,,1612
E1,N1,E1_624,43.27621706250738,34.234012020214145,1612
E1,N2,E1_624,,,1612
E1,N0,E1_625,,,1612
E1,N1,E1_625,43.40314432431368,40.953823950482324,1612
E1,N2,E1_625,,,1612
E1,N0,E1_626,,,1612
E1,N1,E1_626,41.925628963330574,34.66797066086723,1612
E1,N2,E1_626,,,1612
E1,N0,E1_627,,,1612
E1,N1,E1_627,40.34907840255623,38.88561758644919,1612
E1,N2,E1_627,,,1612
E1,N0,E1_628,,,1612
E1,N1,E1_628,39.85237110559691,38.29411454472649,1612
E1,N2,E1_628,,,1612
E1,N0,E1_629,,,1612
E1,N1,E1_629,39.48883030052385,37.49871119901553,1612
E1,N2,E1_629,,,1612
E1,N0,E1_630,,,1612
E1,N1,E1_630,38.07106104021427,37.90211842393496,1612
E1,N2,E1_630,,,1612
E1,N0,E1_631,,,1612
E1,N1,E1_631,39.18358799578558,33.09100924064371,1612
E1,N2,E1_631,,,1612
E1,N0,E1_632,,,1612
E1,N1,E1_632,41.08682292471452,38.829794840491594,1612
E1,N2,E1_632,,,1612
E1,N0,E1_633,,,1612
E1,N1,E1_633,41.187483322009534,37.97628010392391,1612
E1,N2,E1_633,,,1612
E1,N0,E1_634,,,1612
E1,N1,E1_634,41.86883745175076,38.91659224063566,1612
E1,N2,E1_634,,,1612
E1,N0,E1_635,,,1612
E1,N1,E1_635,40.68406070296191,37.67359383469486,1612
E1,N2,E1_635,,,1612
E1,N0,E1_636,,,1612
E1,N1,E1_636,41.360531874039935,38.44059663532071,1612
E1,N2,E1_636,,,1612
E1,N0,E1_637,,,1612
E1,N1,E1_637,41.43914392059553,39.78500685905981,1612
E1,N2,E1_637,,,1612
E1,N0,E1_638,,,1612
E1,N1,E1_638,40.38226938831778,33.298248275792716,1612
E1,N2,E1_638,,,1612
E1,N0,E1_639,,,1612
E1,N1,E1_639,40.08891399818819,37.704290530354186,1612
E1,N2,E1_639,,,1612
E1,N0,E1_640,,,1612
E1,N1,E1_640,39.93045548761275,38.58568979058617,1612
E1,N2,E1_640,,,1612
E1,N0,E1_641,,,1612
E1,N1,E1_641,41.467067307692304,38.41364848270731,1612
E1,N2,E1_641,,,1612
E1,N0,E1_642,,,1612
E1,N1,E1_642,51.16969233723267,37.80145920839469,1612
E1,N2,E1_642,,,1612
E1,N0,E1_643,,,1612
E1,N1,E1_643,51.62159842845327,38.09697581915692,1612
E1,N2,E1_643,,,1612
E1,N0,E1_644,,,1612
E1,N1,E1_644,51.576161674347155,37.13932547598136,1612
E1,N2,E1_644,,,1612
E1,N0,E1_645,,,1612
E1,N1,E1_645,44.660139356611126,40.73142483200912,1612
E1,N2,E1_645,,,1612
E1,N0,E1_646,,,1612
E1,N1,E1_646,57.7433587749616,39.588037519515645,1612
E1,N2,E1_646,,,1612
E1,N0,E1_647,,,1612
E1,N1,E1_647,37.910098123202964,39.130676260477166,1612
E1,N2,E1_647,,,1612
E1,N0,E1_648,,,1612
E1,N1,E1_648,53.85874099019261,38.73822309143698,1612
E1,N2,E1_648,,,1612
E1,N0,E1_649,,,1612
E1,N1,E1_649,40.69071682126118,39.68331672347774,1612
E1,N2,E1_649,,,1612
E1,N0,E1_650,,,1612
E1,N1,E1_650,36.03748648864576,39.42235194304054,1612
E1,N2,E1_650,,,1612
E1,N0,E1_651,,,1612
E1,N1,E1_651,35.7739003603923,38.425022437615866,1612
E1,N2,E1_651,,,1612
E1,N0,E1_652,,,1612
E1,N1,E1_652,55.20028949545079,39.75494496627141,1612
E1,N2,E1_652,,,1612
E1,N0,E1_653,,,1612
E1,N1,E1_653,34.79278772302966,38.06893742558964,1612
E1,N2,E1_653,,,1612
E1,N0,E1_654,,,1612
E1,N1,E1_654,35.324935011225335,36.00950371188669,1612
E1,N2,E1_654,,,1612
E1,N0,E1_655,,,1612
E1,N1,E1_655,42.769280249320566,31.92871324151373,1612
E1,N2,E1_655,,,1612
E1,N0,E1_656,,,1612
E1,N1,E1_656,50.68507030603806,0.411270141225004,1612
E1,N2,E1_656,,,1612
E1,N0,E1_657,,,1612
E1,N1,E1_657,2.1014673033748714,0.48583701511679533,1612
E1,N2,E1_657,,,1612
E1,N0,E1_658,,,1612
E1,N1,E1_658,1.5555938349285123,0.47521133652965114,1612
E1,N2,E1_658,,,1612
E1,N0,E1_659,,,1612
E1,N1,E1_659,1.8069759541533734,0.30352139682441526,1612
E1,N2,E1_659,,,1612
E1,N0,E1_660,,,1612
E1,N1,E1_660,1.4088399503722082,0.32227928882716633,1612
E1,N2,E1_660,,,1612
E1,N0,E1_661,,,1612
E1,N1,E1_661,1.5840866123124187,0.34815210565942356,1612
E1,N2,E1_661,,,1612
E1,N0,E1_662,,,1612
E1,N1,E1_662,1.7834012761432116,0.3090660314634417,1612
E1,N2,E1_662,,,1612
E1,N0,E1_663,,,1612
E1,N1,E1_663,1.5341959116152664,0.2874999892248419,1612
E1,N2,E1_663,,,1612
E1,N0,E1_664,,,1612
E1,N1,E1_664,1.4453267162944583,0.2764765489396484,1612
E1,N2,E1_664,,,1612
E1,N0,E1_665,,,1612
E1,N1,E1_665,1.2770264681555004,0.2839953344913332,1612
E1,N2,E1_665,,,1612
E1,N0,E1_666,,,1612
E1,N1,E1_666,1.2692514474772538,0.28330966792023127,1612
E1,N2,E1_666,,,1612
E1,N0,E1_675,,,1612
E1,N1,E1_675,8.826993973768168,9.114754375094929,1612
E1,N2,E1_675,,,1612
E1,N0,E1_676,,,1612
E1,N1,E1_676,1.3906940841416646,0.6170035631454257,1612
E1,N2,E1_676,,,1612
E1,N0,E1_677,,,1612
E1,N1,E1_677,7.195760959470636,9.264300098451049,1612
E1,N2,E1_677,,,1612
E1,N0,E1_679,,,1612
E1,N1,E1_679,1.3723913596742379,3.6551528643028215,1612
E1,N2,E1_679,,,1612
E1,N0,E1_68,,,1612
E1,N1,E1_68,1.3303556658395366,0.5606120824088989,1612
E1,N2,E1_68,,,1612
E1,N0,E1_683,,,1612
E1,N1,E1_683,2.5016456437827403,4.657548083676628,1612
E1,N2,E1_683,,,1612
E1,N0,E1_686,,,1612
E1,N1,E1_686,2.9230916932529833,2.994213091846023,1612
E1,N2,E1_686,,,1612
E1,N0,E1_687,,,1612
E1,N1,E1_687,1.5018023643023644,0.8708585674402968,1612
E1,N2,E1_687,,,1612
E1,N0,E1_688,,,1612
E1,N1,E1_688,2.972698068060971,2.802840516820275,1612
E1,N2,E1_688,,,1612
E1,N0,E1_689,,,1612
E1,N1,E1_689,4.828680727874277,4.6765003537842444,1612
E1,N2,E1_689,,,1612
E1,N0,E1_69,,,1612
E1,N1,E1_69,23.279622231917514,0.40897498609641203,1612
E1,N2,E1_69,,,1612
E1,N0,E1_690,,,1612
E1,N1,E1_690,4.144091929575801,9.52016520503106,1612
E1,N2,E1_690,,,1612
E1,N0,E1_693,,,1612
E1,N1,E1_693,1.4085105754460592,0.5438727849998356,1612
E1,N2,E1_693,,,1612
E1,N0,E1_694,,,1612
E1,N1,E1_694,3.2445221445221444,7.171656170935808,1612
E1,N2,E1_694,,,1612
E1,N0,E1_695,,,1612
E1,N1,E1_695,1.646831797235023,0.3937132050605164,1612
E1,N2,E1_695,,,1612
E1,N0,E1_696,,,1307
E1,N1,E1_696,1.90300579298284,1.6466544717913234,1307
E1,N2,E1_696,,,1307
E1,N0,E1_699,,,1306
E1,N1,E1_699,1.1416684897542475,1.855749514153782,1306
E1,N2,E1_699,,,1306
E1,N0,E1_70,,,1612
E1,N1,E1_70,1.1724746407438713,0.616310524855606,1612
E1,N2,E1_70,,,1612
E1,N0,E1_701,,,1257
E1,N1,E1_701,1.1994241769898093,2.2336422185793805,1257
E1,N2,E1_701,,,1257
E1,N0,E1_703,,,1612
E1,N1,E1_703,1.0945143566111306,0.2530335999212431,1612
E1,N2,E1_703,,,1612
E1,N0,E1_706,,,1612
E1,N1,E1_706,0.9788753249438732,0.41008172749210237,1612
E1,N2,E1_706,,,1612
E1,N0,E1_708,,,1612
E1,N1,E1_708,34.36504086794099,35.315823063381195,1612
E1,N2,E1_708,,,1612
E1,N0,E1_709,,,1612
E1,N1,E1_709,34.38263027295285,36.30749388953857,1612
E1,N2,E1_709,,,1612
E1,N0,E1_71,,,1612
E1,N1,E1_71,1.3351146165662293,0.890593156453297,1612
E1,N2,E1_71,,,1612
E1,N0,E1_710,,,1612
E1,N1,E1_710,38.30287021188076,32.24385367068083,1612
E1,N2,E1_710,,,1612
E1,N0,E1_711,,,1612
E1,N1,E1_711,29.916727962897316,33.743190795345136,1612
E1,N2,E1_711,,,1612
E1,N0,E1_712,,,1612
E1,N1,E1_712,30.56420595533499,35.86537286969734,1612
E1,N2,E1_712,,,1612
E1,N0,E1_713,,,1612
E1,N1,E1_713,41.10316735063943,36.107343183280726,1612
E1,N2,E1_713,,,1612
E1,N0,E1_714,,,1612
E1,N1,E1_714,26.347308135412973,34.14714097307072,1612
E1,N2,E1_714,,,1612
E1,N0,E1_715,,,1612
E1,N1,E1_715,26.82712025877348,31.653654029772802,1612
E1,N2,E1_715,,,1612
E1,N0,E1_716,,,1612
E1,N1,E1_716,35.79236751152074,34.53251433556475,1612
E1,N2,E1_716,,,1612
E1,N0,E1_717,,,1612
E1,N1,E1_717,7.385678789951434,1.5462697370378589,1612
E1,N2,E1_717,,,1612
E1,N0,E1_718,,,1612
E1,N1,E1_718,51.71148233486944,30.322571500636652,1612
E1,N2,E1_718,,,1612
E1,N0,E1_72,,,1612
E1,N1,E1_72,5.204829418926813,0.8317883327154565,1612
E1,N2,E1_72,,,1612
E1,N0,E1_721,,,1612
E1,N1,E1_721,15.739956280278863,1.5397117746658784,1612
E1,N2,E1_721,,,1612
E1,N0,E1_722,,,1612
E1,N1,E1_722,2.0316706814690684,0.8022607051326461,1612
E1,N2,E1_722,,,1612
E1,N0,E1_723,,,1612
E1,N1,E1_723,39.17249645515775,20.015604854832755,1612
E1,N2,E1_723,,,1612
E1,N0,E1_728,,,1612
E1,N1,E1_728,3.551273278692634,0.27420657372558244,1612
E1,N2,E1_728,,,1612
E1,N0,E1_732,,,1612
E1,N1,E1_732,1.8969159872385677,1.1218971645748845,1612
E1,N2,E1_732,,,1612
E1,N0,E1_733,,,1612
E1,N1,E1_733,1.1463192721257236,0.36614746540232557,1612
E1,N2,E1_733,,,1612
E1,N0,E1_734,,,1612
E1,N1,E1_734,5.0270676129081835,6.035959313986296,1612
E1,N2,E1_734,,,1612
E1,N0,E1_735,,,1612
E1,N1,E1_735,16.80646828874186,21.30946094372566,1612
E1,N2,E1_735,,,1612
E1,N0,E1_736,,,1612
E1,N1,E1_736,13.382704862341962,11.829141724665151,1612
E1,N2,E1_736,,,1612
E1,N0,E1_737,,,1612
E1,N1,E1_737,2.276590255622514,0.628633391457313,1612
E1,N2,E1_737,,,1612
E1,N0,E1_738,,,1612
E1,N1,E1_738,4.014971050454921,0.5611185345208496,1612
E1,N2,E1_738,,,1612
E1,N0,E1_74,,,1612
E1,N1,E1_74,1.3189412737799835,0.46790611157356893,1612
E1,N2,E1_74,,,1612
E1,N0,E1_740,,,1612
E1,N1,E1_740,2.414419199751861,0.04910439053379128,1612
E1,N2,E1_740,,,1612
E1,N0,E1_741,,,1612
E1,N1,E1_741,2.945763913505849,0.5632206286825054,1612
E1,N2,E1_741,,,1612
E1,N0,E1_742,,,1612
E1,N1,E1_742,1.005555432470755,0.11191314583321578,1612
E1,N2,E1_742,,,1612
E1,N0,E1_744,,,1612
E1,N1,E1_744,1.8596715112844147,0.666334169366845,1612
E1,N2,E1_744,,,1612
E1,N0,E1_749,,,1612
E1,N1,E1_749,1.6070040174878886,0.6545192945465095,1612
E1,N2,E1_749,,,1612
E1,N0,E1_75,,,1612
E1,N1,E1_75,2.1872933466450832,0.6143482491440002,1612
E1,N2,E1_75,,,1612
E1,N0,E1_758,,,1612
E1,N1,E1_758,1.8338177951081176,2.691924773489189,1612
E1,N2,E1_758,,,1612
E1,N0,E1_759,,,1612
E1,N1,E1_759,1.0974713458584426,0.47508075372041003,1612
E1,N2,E1_759,,,1612
E1,N0,E1_76,,,1612
E1,N1,E1_76,1.158868953627018,0.49024119905275293,1612
E1,N2,E1_76,,,1612
E1,N0,E1_760,,,1612
E1,N1,E1_760,1.175475599669148,4.608952017518008,1612
E1,N2,E1_760,,,1612
E1,N0,E1_763,,,1612
E1,N1,E1_763,19.726398664662465,0.24639600312493287,1612
E1,N2,E1_763,,,1612
E1,N0,E1_764,,,1612
E1,N1,E1_764,2.368666548505258,0.33700663497482786,1612
E1,N2,E1_764,,,1612
E1,N0,E1_765,,,1612
E1,N1,E1_765,2.438778604907637,0.3872946844071791,1612
E1,N2,E1_765,,,1612
E1,N0,E1_766,,,1612
E1,N1,E1_766,4.710872141970933,0.48852114367537275,1612
E1,N2,E1_766,,,1612
E1,N0,E1_767,,,1612
E1,N1,E1_767,19.58758123596833,0.41678382874759046,1612
E1,N2,E1_767,,,1612
E1,N0,E1_768,,,1612
E1,N1,E1_768,1.1763765804088384,0.2853878831247504,1612
E1,N2,E1_768,,,1612
E1,N0,E1_77,,,1612
E1,N1,E1_77,1.2084367245657568,0.521908324983172,1612
E1,N2,E1_77,,,1612
E1,N0,E1_772,,,1612
E1,N1,E1_772,3.7997562920950014,7.677686000184299,1612
E1,N2,E1_772,,,1612
E1,N0,E1_775,,,1612
E1,N1,E1_775,4.514746543778801,2.4432324946840547,1612
E1,N2,E1_775,,,1612
E1,N0,E1_776,,,1612
E1,N1,E1_776,6.114081885856081,2.521074878714861,1612
E1,N2,E1_776,,,1612
E1,N0,E1_777,,,1612
E1,N1,E1_777,0.9565786364173462,0.2158044723813789,1612
E1,N2,E1_777,,,1612
E1,N0,E1_779,,,1612
E1,N1,E1_779,3.303828429634881,5.587425978730962,1612
E1,N2,E1_779,,,1612
E1,N0,E1_78,,,1612
E1,N1,E1_78,5.590416572674637,0.7090989934255069,1612
E1,N2,E1_78,,,1612
E1,N0,E1_780,,,1612
E1,N1,E1_780,1.4936749182716926,0.26302903610723927,1612
E1,N2,E1_780,,,1612
E1,N0,E1_783,,,1612
E1,N1,E1_783,1.0261166253101737,0.4668140238122453,1612
E1,N2,E1_783,,,1612
E1,N0,E1_790,,,1612
E1,N1,E1_790,1.1597808105872622,0.17487979830917244,1612
E1,N2,E1_790,,,1612
E1,N0,E1_791,,,1612
E1,N1,E1_791,1.254240517546969,0.2834242843528861,1612
E1,N2,E1_791,,,1612
E1,N0,E1_792,,,1612
E1,N1,E1_792,1.3865901571546733,0.12473673637673967,1612
E1,N2,E1_792,,,1612
E1,N0,E1_794,,,1612
E1,N1,E1_794,1.5574556156209383,0.13188595941551257,1612
E1,N2,E1_794,,,1612
E1,N0,E1_80,,,1612
E1,N1,E1_80,1.1089123242349048,0.7632245635193907,1612
E1,N2,E1_80,,,1612
E1,N0,E1_800,,,1612
E1,N1,E1_800,1.4455334987593051,1.326401403627516,1612
E1,N2,E1_800,,,1612
E1,N0,E1_801,,,1612
E1,N1,E1_801,2.23736559139785,0.21226027733187403,1612
E1,N2,E1_801,,,1612
E1,N0,E1_807,,,1612
E1,N1,E1_807,1.7369261786600498,1.1964165535841356,1612
E1,N2,E1_807,,,1612
E1,N0,E1_808,,,1612
E1,N1,E1_808,2.060696334269535,0.22794157802611184,1612
E1,N2,E1_808,,,1612
E1,N0,E1_809,,,1612
E1,N1,E1_809,1.0573407775020678,0.4169877270963804,1612
E1,N2,E1_809,,,1612
E1,N0,E1_81,,,1612
E1,N1,E1_81,1.1589330024813895,0.5023685044619713,1612
E1,N2,E1_81,,,1612
E1,N0,E1_810,,,1612
E1,N1,E1_810,1.6951120564023792,0.39316879590194115,1612
E1,N2,E1_810,,,1612
E1,N0,E1_812,,,1612
E1,N1,E1_812,5.007236164889701,5.920767069351602,1612
E1,N2,E1_812,,,1612
E1,N0,E1_814,,,1612
E1,N1,E1_814,1.2479580231596359,2.209114368579433,1612
E1,N2,E1_814,,,1612
E1,N0,E1_815,,,1612
E1,N1,E1_815,0.8917922131631808,0.7855593919148669,1612
E1,N2,E1_815,,,1612
E1,N0,E1_816,,,1612
E1,N1,E1_816,1.9850858147229116,4.6377065690800645,1612
E1,N2,E1_816,,,1612
E1,N0,E1_817,,,1612
E1,N1,E1_817,2.661335908714941,4.082776372419365,1612
E1,N2,E1_817,,,1612
E1,N0,E1_818,,,1612
E1,N1,E1_818,1.0617437054433023,1.3613134316913769,1612
E1,N2,E1_818,,,1612
E1,N0,E1_819,,,1612
E1,N1,E1_819,3.4546665235095753,4.487034010109308,1612
E1,N2,E1_819,,,1612
E1,N0,E1_820,,,1612
E1,N1,E1_820,0.9418018137776203,0.31790461480805904,1612
E1,N2,E1_820,,,1612
E1,N0,E1_821,,,1612
E1,N1,E1_821,2.1135228346921897,4.899926351114698,1612
E1,N2,E1_821,,,1612
E1,N0,E1_822,,,1612
E1,N1,E1_822,3.6034089902033455,4.675530505448993,1612
E1,N2,E1_822,,,1612
E1,N0,E1_823,,,1612
E1,N1,E1_823,7.835228682607714,8.635148283655123,1612
E1,N2,E1_823,,,1612
E1,N0,E1_824,,,1612
E1,N1,E1_824,4.914197227503678,12.39753188991255,1612
E1,N2,E1_824,,,1612
E1,N0,E1_825,,,1612
E1,N1,E1_825,3.860900389932648,1.0972051850625844,1612
E1,N2,E1_825,,,1612
E1,N0,E1_826,,,1612
E1,N1,E1_826,3.223197300011816,2.496263299422891,1612
E1,N2,E1_826,,,1612
E1,N0,E1_827,,,1612
E1,N1,E1_827,27.760116093583836,11.341871092073307,1612
E1,N2,E1_827,,,1612
E1,N0,E1_828,,,1612
E1,N1,E1_828,2.60403816613494,1.542338018922523,1612
E1,N2,E1_828,,,1612
E1,N0,E1_829,,,1612
E1,N1,E1_829,1.0450674997045966,1.1370330884676252,1612
E1,N2,E1_829,,,1612
E1,N0,E1_830,,,1612
E1,N1,E1_830,1.059712867777384,0.46138132923893466,1612
E1,N2,E1_830,,,1612
E1,N0,E1_833,,,1612
E1,N1,E1_833,5.6227807810469095,0.15826454512166846,1612
E1,N2,E1_833,,,1612
E1,N0,E1_834,,,1612
E1,N1,E1_834,5.599358008616693,0.12936006898380595,1612
E1,N2,E1_834,,,1612
E1,N0,E1_835,,,1612
E1,N1,E1_835,3.022392764390283,0.3514895578739222,1612
E1,N2,E1_835,,,1612
E1,N0,E1_836,,,1612
E1,N1,E1_836,4.082685862524572,3.9148883626832545,1612
E1,N2,E1_836,,,1612
E1,N0,E1_838,,,1612
E1,N1,E1_838,1.025827129859388,0.11517777574230924,1612
E1,N2,E1_838,,,1612
E1,N0,E1_84,,,1612
E1,N1,E1_84,1.2405230522166006,0.5140133505156209,1612
E1,N2,E1_84,,,1612
E1,N0,E1_840,,,1612
E1,N1,E1_840,25.68343320244685,0.9180492116686823,1612
E1,N2,E1_840,,,1612
E1,N0,E1_843,,,1612
E1,N1,E1_843,29.90597010516365,2.1140048871855917,1612
E1,N2,E1_843,,,1612
E1,N0,E1_845,,,1612
E1,N1,E1_845,2.9198540706605223,2.750371124643715,1612
E1,N2,E1_845,,,1612
E1,N0,E1_846,,,1612
E1,N1,E1_846,46.086896884477525,4.20036822463106,1612
E1,N2,E1_846,,,1612
E1,N0,E1_848,,,1612
E1,N1,E1_848,1.729791624146463,6.842020091894441,1612
E1,N2,E1_848,,,1612
E1,N0,E1_849,,,1612
E1,N1,E1_849,1.0326038570610532,0.36234863627799974,1612
E1,N2,E1_849,,,1612
E1,N0,E1_85,,,1612
E1,N1,E1_85,1.0467357910906299,0.37358068062452976,1612
E1,N2,E1_85,,,1612
E1,N0,E1_850,,,1612
E1,N1,E1_850,5.2674961351372644,2.7517866689445794,1612
E1,N2,E1_850,,,1612
E1,N0,E1_852,,,1612
E1,N1,E1_852,1.0407852280060716,0.0996892845593535,1612
E1,N2,E1_852,,,1612
E1,N0,E1_853,,,1612
E1,N1,E1_853,1.1642000472645633,1.8105976632759222,1612
E1,N2,E1_853,,,1612
E1,N0,E1_854,,,1612
E1,N1,E1_854,2.0710785182559373,2.4702131272120837,1612
E1,N2,E1_854,,,1612
E1,N0,E1_855,,,1612
E1,N1,E1_855,8.07063018660413,14.676563409556849,1612
E1,N2,E1_855,,,1612
E1,N0,E1_856,,,1612
E1,N1,E1_856,2.053288447147008,1.486450683744001,1612
E1,N2,E1_856,,,1612
E1,N0,E1_858,,,1612
E1,N1,E1_858,2.7429008233288634,3.8375636070435193,1612
E1,N2,E1_858,,,1612
E1,N0,E1_86,,,1612
E1,N1,E1_86,1.1953621647170036,0.5750961062762163,1612
E1,N2,E1_86,,,1612
E1,N0,E1_860,,,1612
E1,N1,E1_860,13.589551964784597,0.7721167149553575,1612
E1,N2,E1_860,,,1612
E1,N0,E1_861,,,1612
E1,N1,E1_861,3.652722009173622,0.5050034397707027,1612
E1,N2,E1_861,,,1612
E1,N0,E1_862,,,1612
E1,N1,E1_862,1.0944241655780116,0.3802791571755648,1612
E1,N2,E1_862,,,1612
E1,N0,E1_863,,,1612
E1,N1,E1_863,1.2392652632727075,0.4561316996726247,1612
E1,N2,E1_863,,,1612
E1,N0,E1_864,,,1612
E1,N1,E1_864,19.108300100437198,10.188012361770397,1612
E1,N2,E1_864,,,1612
E1,N0,E1_865,,,1612
E1,N1,E1_865,7.62876491787782,7.4322350903099155,1612
E1,N2,E1_865,,,1612
E1,N0,E1_866,,,1612
E1,N1,E1_866,1.0708610041736593,0.3325597071279908,1612
E1,N2,E1_866,,,1612
E1,N0,E1_867,,,1612
E1,N1,E1_867,6.191208633694676,4.7767201830524515,1612
E1,N2,E1_867,,,1612
E1,N0,E1_868,,,1612
E1,N1,E1_868,2.0722027558876195,2.185952368845305,1612
E1,N2,E1_868,,,1612
E1,N0,E1_869,,,1612
E1,N1,E1_869,2.655541770057899,2.1591459870644836,1612
E1,N2,E1_869,,,1612
E1,N0,E1_870,,,1612
E1,N1,E1_870,2.7432766158572606,0.9550083728161038,1612
E1,N2,E1_870,,,1612
E1,N0,E1_871,,,1612
E1,N1,E1_871,5.096635050915448,9.983888254172765,1612
E1,N2,E1_871,,,1612
E1,N0,E1_872,,,1612
E1,N1,E1_872,5.256197565874985,5.375808544829112,1612
E1,N2,E1_872,,,1612
E1,N0,E1_873,,,1612
E1,N1,E1_873,2.570605872622002,0.46490744601488276,1612
E1,N2,E1_873,,,1612
E1,N0,E1_875,,,1612
E1,N1,E1_875,3.1427448895190833,2.0037901207833193,1612
E1,N2,E1_875,,,1612
E1,N0,E1_876,,,1612
E1,N1,E1_876,2.1944943600650797,0.3698940508779437,1612
E1,N2,E1_876,,,1612
E1,N0,E1_877,,,1612
E1,N1,E1_877,2.5543063119676024,0.5523047139137313,1612
E1,N2,E1_877,,,1612
E1,N0,E1_878,,,1612
E1,N1,E1_878,1.9903255346803737,0.9857127605595645,1612
E1,N2,E1_878,,,1612
E1,N0,E1_879,,,1612
E1,N1,E1_879,3.7129305506321635,2.836970841666361,1612
E1,N2,E1_879,,,1612
E1,N0,E1_880,,,1612
E1,N1,E1_880,3.6849555014877597,0.4598889589164829,1612
E1,N2,E1_880,,,1612
