nguon,dich,mode,lich,h,model,series_id,n_dong,mae,rmse,smape,mase,r2
E1g,E1a,N1,co,6,lr,E1_683,341,1.8606586597205448,4.278369349094322,38.38395833887388,13.01164294850758,-0.229480450748809
E1g,E1a,N1,co,6,lr,E1_688,341,1.440966489068626,2.988846087194488,40.28646069054883,4.056157729825494,-0.2179061189218736
E1g,E1a,N1,co,6,lr,E1_689,341,4.218171091702935,8.832783762476256,29.474966261695617,2.704630238564037,0.5663898042896263
E1g,E1a,N1,co,6,lr,E1_69,341,0.1392908664482043,0.2426201617943996,0.601738660466024,0.7715044700080554,0.1135827580004369
E1g,E1a,N1,co,6,lr,E1_696,341,0.1726526070675216,0.2905863010258668,8.764778109144125,0.632249633005828,-0.0109807645960491
E1g,E1a,N1,co,6,lr,E1_699,341,0.2105898091302349,0.5924414325240729,12.640667055185183,0.7471600578977872,0.2324959663371778
E1g,E1a,N1,co,6,lr,E1_70,341,0.1142134651357304,0.2465888916400651,9.215631564702218,0.6507141668114051,0.0586267183029245
E1g,E1a,N1,co,6,lr,E1_703,341,0.3876825754888124,3.3565779013714905,13.204265230867168,1.911517942600929,-0.0720423479013907
E1g,E1a,N1,co,6,lr,E1_706,341,2.162786294365038,5.597394427791712,43.01695783651369,42.684181031772006,0.1231865653807248
E1g,E1a,N1,co,6,lr,E1_709,341,34.13890365410115,40.87109903420773,84.51268006268823,3.3509852281486494,-0.2354298930447671
E1g,E1a,N1,co,6,lr,E1_71,341,0.1235905376388881,0.2311174386955773,10.034637085035572,0.6715694633570874,-0.1259627898438398
E1g,E1a,N1,co,6,lr,E1_710,341,28.28303930582965,36.548860104868496,72.6192718119634,2.501412813294254,-0.1333385411586336
E1g,E1a,N1,co,6,lr,E1_713,341,31.21637084926316,37.96092981152025,89.3579925778586,2.5395427025646407,-0.087246850546536
E1g,E1a,N1,co,6,lr,E1_716,341,30.92748047845893,39.14999518164309,86.22109910387904,3.2640913778815634,-0.2237683143542899
E1g,E1a,N1,co,6,lr,E1_718,341,17.49201125478086,21.03460391760757,45.8023225116381,1.1781370520793488,-0.0164463975309299
E1g,E1a,N1,co,6,lr,E1_721,341,0.7249108018118035,1.242518570308302,4.355346905685041,0.8924215210654393,0.0773460810531196
E1g,E1a,N1,co,6,lr,E1_722,341,0.291342137681283,0.6923709440155373,10.95536453277971,0.8561787439740189,0.1796290699066974
E1g,E1a,N1,co,6,lr,E1_723,341,17.12944652535744,22.60061410506517,49.796213181587305,3.7293043902950815,-0.3885668518142651
E1g,E1a,N1,co,6,lr,E1_728,341,0.161086411432898,0.215411634075708,4.645659055308982,0.700422864586191,-0.0801540195264254
E1g,E1a,N1,co,6,lr,E1_734,341,2.5778925825703816,3.656149557462678,89.0617236784843,1.7741641765978675,0.5676820598096008
